time,strain,mov_name,roi,CTDr
400,yQC22,02122019_yQC22_100u10%int480_1,126,14
80,yQC22,02122019_yQC22_100u10%int480_1,126,14
440,yQC22,02122019_yQC22_100u10%int480_1,126,14
760,yQC22,02122019_yQC22_100u10%int480_1,126,14
560,yQC22,02122019_yQC22_100u10%int480_1,126,14
600,yQC22,02122019_yQC22_100u10%int480_1,126,14
20,yQC22,02122019_yQC22_100u10%int480_1,126,14
260,yQC22,02122019_yQC22_100u10%int480_1,126,14
560,yQC22,02122019_yQC22_100u10%int480_1,126,14
320,yQC22,02122019_yQC22_100u10%int480_1,126,14
200,yQC22,02122019_yQC22_100u10%int480_1,126,14
160,yQC22,02122019_yQC22_100u10%int480_1,128,14
960,yQC22,02122019_yQC22_100u10%int480_1,128,14
40,yQC22,02122019_yQC22_100u10%int480_1,128,14
200,yQC22,02122019_yQC22_100u10%int480_1,128,14
20,yQC22,02122019_yQC22_100u10%int480_1,128,14
180,yQC22,02122019_yQC22_100u10%int480_1,128,14
100,yQC22,02122019_yQC22_100u10%int480_1,128,14
60,yQC22,02122019_yQC22_100u10%int480_1,128,14
100,yQC22,02122019_yQC22_100u10%int480_1,128,14
1140,yQC22,02122019_yQC22_100u10%int480_1,128,14
160,yQC22,02122019_yQC22_100u10%int480_1,128,14
60,yQC22,02122019_yQC22_100u10%int480_1,128,14
340,yQC22,02122019_yQC22_100u10%int480_1,128,14
360,yQC22,02122019_yQC22_100u10%int480_1,128,14
1180,yQC22,02122019_yQC22_100u10%int480_1,128,14
80,yQC22,02122019_yQC22_100u10%int480_1,129,14
140,yQC22,02122019_yQC22_100u10%int480_1,129,14
780,yQC22,02122019_yQC22_100u10%int480_1,129,14
1120,yQC22,02122019_yQC22_100u10%int480_1,130,14
2340,yQC22,02122019_yQC22_100u10%int480_1,130,14
100,yQC22,02122019_yQC22_100u10%int480_1,130,14
60,yQC22,02122019_yQC22_100u10%int480_1,130,14
200,yQC22,02122019_yQC22_100u10%int480_1,130,14
40,yQC22,02122019_yQC22_100u10%int480_1,130,14
340,yQC22,02122019_yQC22_100u10%int480_1,130,14
40,yQC22,02122019_yQC22_100u10%int480_1,132,14
160,yQC22,02122019_yQC22_100u10%int480_1,132,14
60,yQC22,02122019_yQC22_100u10%int480_1,132,14
460,yQC22,02122019_yQC22_100u10%int480_1,132,14
100,yQC22,02122019_yQC22_100u10%int480_1,133,14
200,yQC22,02122019_yQC22_100u10%int480_1,133,14
380,yQC22,02122019_yQC22_100u10%int480_1,133,14
1220,yQC22,02122019_yQC22_100u10%int480_1,133,14
60,yQC22,02122019_yQC22_100u10%int480_1,134,14
220,yQC22,02122019_yQC22_100u10%int480_1,134,14
40,yQC22,02122019_yQC22_100u10%int480_1,137,14
40,yQC22,02122019_yQC22_100u10%int480_1,137,14
180,yQC22,02122019_yQC22_100u10%int480_1,137,14
620,yQC22,02122019_yQC22_100u10%int480_1,137,14
20,yQC22,02122019_yQC22_100u10%int480_1,143,14
520,yQC22,02122019_yQC22_100u10%int480_1,143,14
260,yQC22,02122019_yQC22_100u10%int480_1,144,14
340,yQC22,02122019_yQC22_100u10%int480_1,144,14
60,yQC22,02122019_yQC22_100u10%int480_1,144,14
120,yQC22,02122019_yQC22_100u10%int480_1,144,14
120,yQC22,02122019_yQC22_100u10%int480_1,144,14
200,yQC22,02122019_yQC22_100u10%int480_1,144,14
1300,yQC22,02122019_yQC22_100u10%int480_1,144,14
60,yQC22,02122019_yQC22_100u10%int480_1,144,14
160,yQC22,02122019_yQC22_100u10%int480_1,144,14
620,yQC22,02122019_yQC22_100u10%int480_1,144,14
120,yQC22,02122019_yQC22_100u10%int480_1,144,14
280,yQC22,02122019_yQC22_100u10%int480_1,144,14
1140,yQC22,02122019_yQC22_100u10%int480_1,144,14
260,yQC22,02122019_yQC22_100u10%int480_1,144,14
400,yQC22,02122019_yQC22_100u10%int480_1,145,14
60,yQC22,02122019_yQC22_100u10%int480_1,145,14
880,yQC22,02122019_yQC22_100u10%int480_1,145,14
20,yQC22,02122019_yQC22_100u10%int480_1,145,14
20,yQC22,02122019_yQC22_100u10%int480_1,146,14
1160,yQC22,02122019_yQC22_100u10%int480_1,146,14
500,yQC22,02122019_yQC22_100u10%int480_1,146,14
60,yQC22,02122019_yQC22_100u10%int480_1,146,14
220,yQC22,02122019_yQC22_100u10%int480_1,146,14
60,yQC22,02122019_yQC22_100u10%int480_1,146,14
60,yQC22,02122019_yQC22_100u10%int480_1,146,14
240,yQC22,02122019_yQC22_100u10%int480_1,146,14
20,yQC22,02122019_yQC22_100u10%int480_1,146,14
720,yQC22,02122019_yQC22_100u10%int480_1,146,14
680,yQC22,02122019_yQC22_100u10%int480_1,146,14
140,yQC22,02122019_yQC22_100u10%int480_1,146,14
960,yQC22,02122019_yQC22_100u10%int480_1,146,14
740,yQC22,02122019_yQC22_100u10%int480_1,146,14
80,yQC22,02122019_yQC22_100u10%int480_1,149,14
240,yQC22,02122019_yQC22_100u10%int480_1,149,14
480,yQC22,02122019_yQC22_100u10%int480_1,149,14
80,yQC22,02122019_yQC22_100u10%int480_1,149,14
660,yQC22,02122019_yQC22_100u10%int480_1,149,14
700,yQC22,02122019_yQC22_100u10%int480_1,149,14
200,yQC22,02122019_yQC22_100u10%int480_1,149,14
780,yQC22,02122019_yQC22_100u10%int480_1,149,14
100,yQC22,02122019_yQC22_100u10%int480_1,149,14
80,yQC22,02122019_yQC22_100u10%int480_1,149,14
160,yQC22,02122019_yQC22_100u10%int480_1,150,14
180,yQC22,02122019_yQC22_100u10%int480_1,150,14
20,yQC22,02122019_yQC22_100u10%int480_1,150,14
40,yQC22,02122019_yQC22_100u10%int480_1,150,14
360,yQC22,02122019_yQC22_100u10%int480_1,150,14
200,yQC22,02122019_yQC22_100u10%int480_1,150,14
20,yQC22,02122019_yQC22_100u10%int480_1,150,14
180,yQC22,02122019_yQC22_100u10%int480_1,150,14
60,yQC22,02122019_yQC22_100u10%int480_1,150,14
320,yQC22,02122019_yQC22_100u10%int480_1,150,14
40,yQC22,02122019_yQC22_100u10%int480_1,150,14
20,yQC22,02122019_yQC22_100u10%int480_1,150,14
60,yQC22,02122019_yQC22_100u10%int480_1,150,14
20,yQC22,02122019_yQC22_100u10%int480_1,151,14
260,yQC22,02122019_yQC22_100u10%int480_1,153,14
40,yQC22,02122019_yQC22_100u10%int480_1,153,14
80,yQC22,02122019_yQC22_100u10%int480_1,153,14
200,yQC22,02122019_yQC22_100u10%int480_1,153,14
20,yQC22,02122019_yQC22_100u10%int480_1,153,14
160,yQC22,02122019_yQC22_100u10%int480_1,153,14
200,yQC22,02122019_yQC22_100u10%int480_1,153,14
40,yQC22,02122019_yQC22_100u10%int480_1,153,14
60,yQC22,02122019_yQC22_100u10%int480_1,153,14
140,yQC22,02122019_yQC22_100u10%int480_1,153,14
40,yQC22,02122019_yQC22_100u10%int480_1,153,14
1140,yQC22,02122019_yQC22_100u10%int480_1,153,14
20,yQC22,02122019_yQC22_100u10%int480_1,153,14
480,yQC22,02122019_yQC22_100u10%int480_1,155,14
820,yQC22,02122019_yQC22_100u10%int480_1,155,14
180,yQC22,02122019_yQC22_100u10%int480_1,155,14
1300,yQC22,02122019_yQC22_100u10%int480_1,155,14
60,yQC22,02122019_yQC22_100u10%int480_1,157,14
760,yQC22,02122019_yQC22_100u10%int480_1,157,14
280,yQC22,02122019_yQC22_100u10%int480_1,157,14
200,yQC22,02122019_yQC22_100u10%int480_1,157,14
120,yQC22,02122019_yQC22_100u10%int480_1,157,14
320,yQC22,02122019_yQC22_100u10%int480_1,157,14
240,yQC22,02122019_yQC22_100u10%int480_1,159,14
120,yQC22,02122019_yQC22_100u10%int480_1,159,14
520,yQC22,02122019_yQC22_100u10%int480_1,159,14
60,yQC22,02122019_yQC22_100u10%int480_1,159,14
20,yQC22,02122019_yQC22_100u10%int480_1,159,14
280,yQC22,02122019_yQC22_100u10%int480_1,159,14
20,yQC22,02122019_yQC22_100u10%int480_1,159,14
80,yQC22,02122019_yQC22_100u10%int480_1,159,14
40,yQC22,02122019_yQC22_100u10%int480_1,159,14
500,yQC22,02122019_yQC22_100u10%int480_1,159,14
540,yQC22,02122019_yQC22_100u10%int480_1,159,14
400,yQC22,02122019_yQC22_100u10%int480_1,159,14
660,yQC22,02122019_yQC22_100u10%int480_1,160,14
100,yQC22,02122019_yQC22_100u10%int480_1,160,14
60,yQC22,02122019_yQC22_100u10%int480_1,160,14
1080,yQC22,02122019_yQC22_100u10%int480_1,160,14
380,yQC22,02122019_yQC22_100u10%int480_1,160,14
20,yQC22,02122019_yQC22_100u10%int480_1,160,14
20,yQC22,02122019_yQC22_100u10%int480_1,160,14
40,yQC22,02122019_yQC22_100u10%int480_1,160,14
160,yQC22,02122019_yQC22_100u10%int480_1,161,14
400,yQC22,02122019_yQC22_100u10%int480_1,161,14
540,yQC22,02122019_yQC22_100u10%int480_1,161,14
900,yQC22,02122019_yQC22_100u10%int480_1,161,14
60,yQC22,02122019_yQC22_100u10%int480_1,161,14
260,yQC22,02122019_yQC22_100u10%int480_1,161,14
120,yQC22,02122019_yQC22_100u10%int480_1,162,14
80,yQC22,02122019_yQC22_100u10%int480_1,162,14
40,yQC22,02122019_yQC22_100u10%int480_1,162,14
140,yQC22,02122019_yQC22_100u10%int480_1,162,14
100,yQC22,02122019_yQC22_100u10%int480_1,162,14
120,yQC22,02122019_yQC22_100u10%int480_1,162,14
40,yQC22,02122019_yQC22_100u10%int480_1,162,14
20,yQC22,02122019_yQC22_100u10%int480_1,162,14
100,yQC22,02122019_yQC22_100u10%int480_1,162,14
100,yQC22,02122019_yQC22_100u10%int480_1,162,14
500,yQC22,02122019_yQC22_100u10%int480_1,162,14
200,yQC22,02122019_yQC22_100u10%int480_1,162,14
180,yQC22,02122019_yQC22_100u10%int480_1,162,14
440,yQC22,02122019_yQC22_100u10%int480_1,162,14
500,yQC22,02122019_yQC22_100u10%int480_1,162,14
20,yQC22,02122019_yQC22_100u10%int480_1,163,14
820,yQC22,02122019_yQC22_100u10%int480_1,163,14
280,yQC22,02122019_yQC22_100u10%int480_1,163,14
220,yQC22,02122019_yQC22_100u10%int480_1,163,14
860,yQC22,02122019_yQC22_100u10%int480_1,163,14
20,yQC22,02122019_yQC22_100u10%int480_1,163,14
280,yQC22,02122019_yQC22_100u10%int480_1,164,14
60,yQC22,02122019_yQC22_100u10%int480_1,165,14
600,yQC22,02122019_yQC22_100u10%int480_1,165,14
240,yQC22,02122019_yQC22_100u10%int480_1,165,14
440,yQC22,02122019_yQC22_100u10%int480_1,165,14
40,yQC22,02122019_yQC22_100u10%int480_1,165,14
1060,yQC22,02122019_yQC22_100u10%int480_1,165,14
720,yQC22,02122019_yQC22_100u10%int480_1,165,14
540,yQC22,02122019_yQC22_100u10%int480_1,165,14
200,yQC22,02122019_yQC22_100u10%int480_1,165,14
60,yQC22,02122019_yQC22_100u10%int480_1,168,14
60,yQC22,02122019_yQC22_100u10%int480_1,168,14
40,yQC22,02122019_yQC22_100u10%int480_1,168,14
100,yQC22,02122019_yQC22_100u10%int480_1,168,14
400,yQC22,02122019_yQC22_100u10%int480_1,168,14
160,yQC22,02122019_yQC22_100u10%int480_1,168,14
40,yQC22,02122019_yQC22_100u10%int480_1,168,14
240,yQC22,02122019_yQC22_100u10%int480_1,168,14
220,yQC22,02122019_yQC22_100u10%int480_1,168,14
40,yQC22,02122019_yQC22_100u10%int480_1,168,14
40,yQC22,02122019_yQC22_100u10%int480_1,168,14
560,yQC22,02122019_yQC22_100u10%int480_1,168,14
40,yQC22,02122019_yQC22_100u10%int480_1,169,14
80,yQC22,02122019_yQC22_100u10%int480_1,169,14
60,yQC22,02122019_yQC22_100u10%int480_1,169,14
100,yQC22,02122019_yQC22_100u10%int480_1,169,14
60,yQC22,02122019_yQC22_100u10%int480_1,169,14
40,yQC22,02122019_yQC22_100u10%int480_1,169,14
60,yQC22,02122019_yQC22_100u10%int480_1,169,14
380,yQC22,02122019_yQC22_100u10%int480_1,169,14
380,yQC22,02122019_yQC22_100u10%int480_1,169,14
600,yQC22,02122019_yQC22_100u10%int480_1,169,14
60,yQC22,02122019_yQC22_100u10%int480_1,169,14
1680,yQC22,02122019_yQC22_100u10%int480_1,169,14
1740,yQC22,02122019_yQC22_100u10%int480_1,169,14
80,yQC22,02122019_yQC22_100u10%int480_1,169,14
40,yQC22,02122019_yQC22_100u10%int480_1,173,14
20,yQC22,02122019_yQC22_100u10%int480_1,173,14
540,yQC22,02122019_yQC22_100u10%int480_1,173,14
40,yQC22,02122019_yQC22_100u10%int480_1,173,14
60,yQC22,02122019_yQC22_100u10%int480_1,173,14
2420,yQC22,02122019_yQC22_100u10%int480_1,173,14
180,yQC22,02122019_yQC22_100u10%int480_1,175,14
180,yQC22,02122019_yQC22_100u10%int480_1,175,14
40,yQC22,02122019_yQC22_100u10%int480_1,175,14
60,yQC22,02122019_yQC22_100u10%int480_1,175,14
20,yQC22,02122019_yQC22_100u10%int480_1,175,14
120,yQC22,02122019_yQC22_100u10%int480_1,176,14
300,yQC22,02122019_yQC22_100u10%int480_1,176,14
80,yQC22,02122019_yQC22_100u10%int480_1,176,14
40,yQC22,02122019_yQC22_100u10%int480_1,176,14
260,yQC22,02122019_yQC22_100u10%int480_1,176,14
60,yQC22,02122019_yQC22_100u10%int480_1,176,14
40,yQC22,02122019_yQC22_100u10%int480_1,176,14
160,yQC22,02122019_yQC22_100u10%int480_1,176,14
60,yQC22,02122019_yQC22_100u10%int480_1,176,14
120,yQC22,02122019_yQC22_100u10%int480_1,176,14
180,yQC22,02122019_yQC22_100u10%int480_1,176,14
280,yQC22,02122019_yQC22_100u10%int480_1,176,14
100,yQC22,02122019_yQC22_100u10%int480_1,176,14
500,yQC22,02122019_yQC22_100u10%int480_1,176,14
780,yQC22,02122019_yQC22_100u10%int480_1,176,14
40,yQC22,02122019_yQC22_100u10%int480_1,176,14
40,yQC22,02122019_yQC22_100u10%int480_1,176,14
400,yQC22,02122019_yQC22_100u10%int480_1,177,14
40,yQC22,02122019_yQC22_100u10%int480_1,177,14
120,yQC22,02122019_yQC22_100u10%int480_1,178,14
40,yQC22,02122019_yQC22_100u10%int480_1,179,14
120,yQC22,02122019_yQC22_100u10%int480_1,179,14
40,yQC22,02122019_yQC22_100u10%int480_1,179,14
160,yQC22,02122019_yQC22_100u10%int480_1,179,14
180,yQC22,02122019_yQC22_100u10%int480_1,179,14
60,yQC22,02122019_yQC22_100u10%int480_1,179,14
100,yQC22,02122019_yQC22_100u10%int480_1,179,14
20,yQC22,02122019_yQC22_100u10%int480_1,179,14
180,yQC22,02122019_yQC22_100u10%int480_1,179,14
180,yQC22,02122019_yQC22_100u10%int480_1,179,14
160,yQC22,02122019_yQC22_100u10%int480_1,179,14
120,yQC22,02122019_yQC22_100u10%int480_1,179,14
20,yQC22,02122019_yQC22_100u10%int480_1,179,14
700,yQC22,02122019_yQC22_100u10%int480_1,179,14
80,yQC22,02122019_yQC22_100u10%int480_1,179,14
180,yQC22,02122019_yQC22_100u10%int480_1,179,14
60,yQC22,02122019_yQC22_100u10%int480_1,179,14
280,yQC22,02122019_yQC22_100u10%int480_1,179,14
40,yQC22,02122019_yQC22_100u10%int480_1,180,14
200,yQC22,02122019_yQC22_100u10%int480_1,180,14
760,yQC22,02122019_yQC22_100u10%int480_1,180,14
40,yQC22,02122019_yQC22_100u10%int480_1,180,14
900,yQC22,02122019_yQC22_100u10%int480_1,180,14
1380,yQC22,02122019_yQC22_100u10%int480_1,180,14
160,yQC22,02122019_yQC22_100u10%int480_1,181,14
40,yQC22,02122019_yQC22_100u10%int480_1,181,14
560,yQC22,02122019_yQC22_100u10%int480_1,181,14
3060,yQC22,02122019_yQC22_100u10%int480_1,181,14
40,yQC22,02122019_yQC22_100u10%int480_1,183,14
140,yQC22,02122019_yQC22_100u10%int480_1,183,14
360,yQC22,02122019_yQC22_100u10%int480_1,183,14
380,yQC22,02122019_yQC22_100u10%int480_1,185,14
240,yQC22,02122019_yQC22_100u10%int480_1,185,14
140,yQC22,02122019_yQC22_100u10%int480_1,185,14
520,yQC22,02122019_yQC22_100u10%int480_1,185,14
200,yQC22,02122019_yQC22_100u10%int480_1,185,14
140,yQC22,02122019_yQC22_100u10%int480_1,185,14
20,yQC22,02122019_yQC22_100u10%int480_1,185,14
940,yQC22,02122019_yQC22_100u10%int480_1,188,14
60,yQC22,02122019_yQC22_100u10%int480_1,188,14
1120,yQC22,02122019_yQC22_100u10%int480_1,188,14
220,yQC22,02122019_yQC22_100u10%int480_1,191,14
40,yQC22,02122019_yQC22_100u10%int480_1,191,14
260,yQC22,02122019_yQC22_100u10%int480_1,191,14
120,yQC22,02122019_yQC22_100u10%int480_1,191,14
1340,yQC22,02122019_yQC22_100u10%int480_1,191,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
260,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
600,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
420,yQC22,02122019_yQC22_100u10%int480_1,194,14
260,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
100,yQC22,02122019_yQC22_100u10%int480_1,194,14
560,yQC22,02122019_yQC22_100u10%int480_1,194,14
140,yQC22,02122019_yQC22_100u10%int480_1,194,14
320,yQC22,02122019_yQC22_100u10%int480_1,194,14
100,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
120,yQC22,02122019_yQC22_100u10%int480_1,194,14
560,yQC22,02122019_yQC22_100u10%int480_1,194,14
60,yQC22,02122019_yQC22_100u10%int480_1,194,14
240,yQC22,02122019_yQC22_100u10%int480_1,194,14
60,yQC22,02122019_yQC22_100u10%int480_1,194,14
800,yQC22,02122019_yQC22_100u10%int480_1,194,14
40,yQC22,02122019_yQC22_100u10%int480_1,194,14
1020,yQC22,02122019_yQC22_100u10%int480_1,195,14
40,yQC22,02122019_yQC22_100u10%int480_1,195,14
260,yQC22,02122019_yQC22_100u10%int480_1,195,14
40,yQC22,02122019_yQC22_100u10%int480_1,195,14
1540,yQC22,02122019_yQC22_100u10%int480_1,195,14
580,yQC22,02122019_yQC22_100u10%int480_1,196,14
140,yQC22,02122019_yQC22_100u10%int480_1,196,14
420,yQC22,02122019_yQC22_100u10%int480_1,196,14
80,yQC22,02122019_yQC22_100u10%int480_1,196,14
20,yQC22,02122019_yQC22_100u10%int480_1,196,14
380,yQC22,02122019_yQC22_100u10%int480_1,196,14
660,yQC22,02122019_yQC22_100u10%int480_1,196,14
200,yQC22,02122019_yQC22_100u10%int480_1,196,14
180,yQC22,02122019_yQC22_100u10%int480_1,196,14
60,yQC22,02122019_yQC22_100u10%int480_1,196,14
120,yQC22,02122019_yQC22_100u10%int480_1,196,14
200,yQC22,02122019_yQC22_100u10%int480_1,196,14
20,yQC22,02122019_yQC22_100u10%int480_1,196,14
460,yQC22,02122019_yQC22_100u10%int480_1,196,14
540,yQC22,02122019_yQC22_100u10%int480_1,196,14
180,yQC22,02122019_yQC22_100u10%int480_1,196,14
220,yQC22,02122019_yQC22_100u10%int480_1,196,14
340,yQC22,02122019_yQC22_100u10%int480_1,196,14
920,yQC22,02122019_yQC22_100u10%int480_1,196,14
140,yQC22,02122019_yQC22_100u10%int480_1,198,14
280,yQC22,02122019_yQC22_100u10%int480_1,198,14
80,yQC22,02122019_yQC22_100u10%int480_1,198,14
180,yQC22,02122019_yQC22_100u10%int480_1,198,14
560,yQC22,02122019_yQC22_100u10%int480_1,198,14
40,yQC22,02122019_yQC22_100u10%int480_1,198,14
160,yQC22,02122019_yQC22_100u10%int480_1,198,14
40,yQC22,02122019_yQC22_100u10%int480_1,198,14
120,yQC22,02122019_yQC22_100u10%int480_1,198,14
60,yQC22,02122019_yQC22_100u10%int480_1,198,14
60,yQC22,02122019_yQC22_100u10%int480_1,198,14
60,yQC22,02122019_yQC22_100u10%int480_1,198,14
180,yQC22,02122019_yQC22_100u10%int480_1,198,14
60,yQC22,02122019_yQC22_100u10%int480_1,201,14
40,yQC22,02122019_yQC22_100u10%int480_1,201,14
340,yQC22,02122019_yQC22_100u10%int480_1,201,14
140,yQC22,02122019_yQC22_100u10%int480_1,201,14
1260,yQC22,02122019_yQC22_100u10%int480_1,201,14
300,yQC22,02122019_yQC22_100u10%int480_1,201,14
960,yQC22,02122019_yQC22_100u10%int480_1,201,14
20,yQC22,02122019_yQC22_100u10%int480_1,205,14
20,yQC22,02122019_yQC22_100u10%int480_1,205,14
40,yQC22,02122019_yQC22_100u10%int480_1,206,14
440,yQC22,02122019_yQC22_100u10%int480_1,206,14
1200,yQC22,02122019_yQC22_100u10%int480_1,206,14
360,yQC22,02122019_yQC22_100u10%int480_1,206,14
3080,yQC22,02122019_yQC22_100u10%int480_1,206,14
40,yQC22,02122019_yQC22_100u10%int480_1,208,14
360,yQC22,02122019_yQC22_100u10%int480_1,208,14
1060,yQC22,02122019_yQC22_100u10%int480_1,211,14
1420,yQC22,02122019_yQC22_100u10%int480_1,213,14
20,yQC22,02122019_yQC22_100u10%int480_1,213,14
140,yQC22,02122019_yQC22_100u10%int480_1,213,14
240,yQC22,02122019_yQC22_100u10%int480_1,213,14
300,yQC22,02122019_yQC22_100u10%int480_1,213,14
40,yQC22,02122019_yQC22_100u10%int480_1,213,14
300,yQC22,02122019_yQC22_100u10%int480_1,213,14
40,yQC22,02122019_yQC22_100u10%int480_1,213,14
1020,yQC22,02122019_yQC22_100u10%int480_1,213,14
520,yQC22,02122019_yQC22_100u10%int480_1,214,14
200,yQC22,02122019_yQC22_100u10%int480_1,214,14
40,yQC22,02122019_yQC22_100u10%int480_1,214,14
20,yQC22,02122019_yQC22_100u10%int480_1,222,14
340,yQC22,02122019_yQC22_100u10%int480_1,222,14
580,yQC22,02122019_yQC22_100u10%int480_1,222,14
200,yQC22,02122019_yQC22_100u10%int480_1,222,14
280,yQC23,02122019_yQC23_100u10%int480_1,2,12
240,yQC23,02122019_yQC23_100u10%int480_1,2,12
440,yQC23,02122019_yQC23_100u10%int480_1,2,12
220,yQC23,02122019_yQC23_100u10%int480_1,4,12
340,yQC23,02122019_yQC23_100u10%int480_1,4,12
180,yQC23,02122019_yQC23_100u10%int480_1,4,12
80,yQC23,02122019_yQC23_100u10%int480_1,4,12
260,yQC23,02122019_yQC23_100u10%int480_1,4,12
2780,yQC23,02122019_yQC23_100u10%int480_1,4,12
280,yQC23,02122019_yQC23_100u10%int480_1,4,12
160,yQC23,02122019_yQC23_100u10%int480_1,4,12
1060,yQC23,02122019_yQC23_100u10%int480_1,4,12
580,yQC23,02122019_yQC23_100u10%int480_1,6,12
620,yQC23,02122019_yQC23_100u10%int480_1,6,12
1540,yQC23,02122019_yQC23_100u10%int480_1,6,12
280,yQC23,02122019_yQC23_100u10%int480_1,7,12
420,yQC23,02122019_yQC23_100u10%int480_1,7,12
640,yQC23,02122019_yQC23_100u10%int480_1,7,12
160,yQC23,02122019_yQC23_100u10%int480_1,7,12
140,yQC23,02122019_yQC23_100u10%int480_1,10,12
540,yQC23,02122019_yQC23_100u10%int480_1,10,12
80,yQC23,02122019_yQC23_100u10%int480_1,10,12
60,yQC23,02122019_yQC23_100u10%int480_1,10,12
40,yQC23,02122019_yQC23_100u10%int480_1,10,12
80,yQC23,02122019_yQC23_100u10%int480_1,10,12
4160,yQC23,02122019_yQC23_100u10%int480_1,12,12
1160,yQC23,02122019_yQC23_100u10%int480_1,13,12
440,yQC23,02122019_yQC23_100u10%int480_1,14,12
260,yQC23,02122019_yQC23_100u10%int480_1,14,12
40,yQC23,02122019_yQC23_100u10%int480_1,14,12
740,yQC23,02122019_yQC23_100u10%int480_1,14,12
380,yQC23,02122019_yQC23_100u10%int480_1,14,12
200,yQC23,02122019_yQC23_100u10%int480_1,14,12
100,yQC23,02122019_yQC23_100u10%int480_1,14,12
320,yQC23,02122019_yQC23_100u10%int480_1,16,12
20,yQC23,02122019_yQC23_100u10%int480_1,21,12
460,yQC23,02122019_yQC23_100u10%int480_1,21,12
200,yQC23,02122019_yQC23_100u10%int480_1,23,12
520,yQC23,02122019_yQC23_100u10%int480_1,23,12
60,yQC23,02122019_yQC23_100u10%int480_1,23,12
20,yQC23,02122019_yQC23_100u10%int480_1,23,12
200,yQC23,02122019_yQC23_100u10%int480_1,23,12
280,yQC23,02122019_yQC23_100u10%int480_1,23,12
580,yQC23,02122019_yQC23_100u10%int480_1,23,12
1040,yQC23,02122019_yQC23_100u10%int480_1,23,12
240,yQC23,02122019_yQC23_100u10%int480_1,23,12
240,yQC23,02122019_yQC23_100u10%int480_1,29,12
20,yQC23,02122019_yQC23_100u10%int480_1,30,12
20,yQC23,02122019_yQC23_100u10%int480_1,34,12
160,yQC23,02122019_yQC23_100u10%int480_1,34,12
40,yQC23,02122019_yQC23_100u10%int480_1,34,12
80,yQC23,02122019_yQC23_100u10%int480_1,35,12
140,yQC23,02122019_yQC23_100u10%int480_1,35,12
180,yQC23,02122019_yQC23_100u10%int480_1,44,12
20,yQC23,02122019_yQC23_100u10%int480_1,44,12
480,yQC23,02122019_yQC23_100u10%int480_1,44,12
120,yQC23,02122019_yQC23_100u10%int480_1,44,12
4080,yQC23,02122019_yQC23_100u10%int480_1,44,12
1100,yQC23,02122019_yQC23_100u10%int480_1,46,12
20,yQC23,02122019_yQC23_100u10%int480_1,50,12
720,yQC23,02122019_yQC23_100u10%int480_1,55,12
100,yQC23,02122019_yQC23_100u10%int480_1,55,12
360,yQC23,02122019_yQC23_100u10%int480_1,55,12
540,yQC23,02122019_yQC23_100u10%int480_1,55,12
760,yQC23,02122019_yQC23_100u10%int480_1,56,12
140,yQC23,02122019_yQC23_100u10%int480_1,58,12
160,yQC23,02122019_yQC23_100u10%int480_1,62,12
300,yQC23,02122019_yQC23_100u10%int480_1,62,12
140,yQC23,02122019_yQC23_100u10%int480_1,62,12
240,yQC23,02122019_yQC23_100u10%int480_1,62,12
180,yQC23,02122019_yQC23_100u10%int480_1,62,12
20,yQC23,02122019_yQC23_100u10%int480_1,62,12
140,yQC23,02122019_yQC23_100u10%int480_1,62,12
220,yQC23,02122019_yQC23_100u10%int480_1,62,12
400,yQC23,02122019_yQC23_100u10%int480_1,62,12
20,yQC23,02122019_yQC23_100u10%int480_1,62,12
720,yQC23,02122019_yQC23_100u10%int480_1,62,12
100,yQC23,02122019_yQC23_100u10%int480_1,62,12
380,yQC23,02122019_yQC23_100u10%int480_1,62,12
20,yQC23,02122019_yQC23_100u10%int480_1,67,12
160,yQC23,02122019_yQC23_100u10%int480_1,67,12
160,yQC23,02122019_yQC23_100u10%int480_1,67,12
260,yQC23,02122019_yQC23_100u10%int480_1,67,12
180,yQC23,02122019_yQC23_100u10%int480_1,67,12
140,yQC23,02122019_yQC23_100u10%int480_1,67,12
260,yQC23,02122019_yQC23_100u10%int480_1,67,12
200,yQC23,02122019_yQC23_100u10%int480_1,67,12
220,yQC23,02122019_yQC23_100u10%int480_1,67,12
60,yQC23,02122019_yQC23_100u10%int480_1,67,12
60,yQC23,02122019_yQC23_100u10%int480_1,67,12
