cell,ecc,ep,frame,mass,mov_name,nucleus,particle,pid,raw_mass,signal,size,strain,x,y,corrwideal,gene,date
72,0.30144681751542496,0.014727876070911606,0,2992.011967095497,09132019_wCTD_2,72,117263,09132019_wCTD_2_117263_0,23064.0,731.4099887530236,0.8692213570767243,wCTD,179.00256266517178,1428.0922159045408,0.8770641852403664,gal3,09132019
80,0.31680594240326776,0.022147016804458932,0,1688.5327406200024,09132019_wCTD_2,80,136079,09132019_wCTD_2_136079_0,15960.0,398.23207250041776,0.8741595732801068,wCTD,149.06208315595288,1657.9372073222644,0.7831035501317307,gal3,09132019
82,0.3245798319100434,0.0181950687076614,0,2241.193556036497,09132019_wCTD_2,82,138281,09132019_wCTD_2_138281_0,19023.0,530.3770712874095,0.8736993861826506,wCTD,1224.077190356551,1685.0028866199814,0.8549051302063292,gal3,09132019
82,0.28957298904770873,0.023037322261271042,0,1596.522442280556,09132019_wCTD_2,82,138831,09132019_wCTD_2_138831_0,15415.0,390.08532733494593,0.8692902944867433,wCTD,1225.921431787483,1692.0068287558154,0.8112460878544732,gal3,09132019
85,0.17996907336981455,0.021015917670783504,0,1311.9853868688554,09132019_wCTD_2,85,139185,09132019_wCTD_2_139185_0,16719.0,304.7841132494172,0.8761806024891492,wCTD,100.02008948954432,1697.0147018537118,0.7339639253535686,gal3,09132019
84,0.29931408756317823,0.0190171174992016,0,2089.759940019491,09132019_wCTD_2,84,139186,09132019_wCTD_2_139186_0,18281.0,500.3059972207415,0.8721190522778979,wCTD,138.03388178638997,1697.0678782319555,0.8703976460060782,gal3,09132019
83,0.3140432937763469,0.0232933252628286,0,1439.9372079971483,09132019_wCTD_2,83,139189,09132019_wCTD_2_139189_0,15266.0,338.5691446709328,0.8745697716865605,wCTD,228.0736334137616,1696.9708794408853,0.8131651692848871,gal3,09132019
87,0.3432360742341394,0.02556616396866904,0,1486.6611876226486,09132019_wCTD_2,87,141603,09132019_wCTD_2_141603_0,14074.0,357.49834667305856,0.8715098242943488,wCTD,234.9883955193811,1726.997662986542,0.6937160068591994,gal3,09132019
93,0.22023955020529948,0.02735053435604929,0,1267.298093534723,09132019_wCTD_2,0,155172,09132019_wCTD_2_155172_0,13277.0,287.05296200691964,0.8794840268738179,wCTD,1177.006050293061,1890.9723955379086,0.8800447690894552,gal3,09132019
97,0.29072613542661385,0.009866082953786728,0,4642.446693559323,09132019_wCTD_2,97,157220,09132019_wCTD_2_157220_0,33514.0,1118.2605790369735,0.87127640886527,wCTD,1237.0247483870967,1916.9568258064521,0.8525724112569086,gal3,09132019
99,0.2938219761854157,0.01647598876539981,0,2476.610530303441,09132019_wCTD_2,99,159035,09132019_wCTD_2_159035_0,20814.0,593.6341513957792,0.8719540082880859,wCTD,1127.1072948916408,1938.9288409442725,0.8703815136148405,gal3,09132019
100,0.3310557995590773,0.012626639873149123,0,2928.155861607314,09132019_wCTD_2,100,162060,09132019_wCTD_2_162060_0,26593.0,718.8304557769275,0.868625847470772,wCTD,1629.944069391596,1975.0537621210267,0.7305318144615766,gal3,09132019
100,0.35074010065739425,0.015584785248135334,0,2120.0706242380847,09132019_wCTD_2,100,162377,09132019_wCTD_2_162377_0,21898.0,525.5848682488968,0.8672317268139852,wCTD,1635.1024525316454,1978.920320976492,0.5083939555893503,gal3,09132019
1,0.3132039042890481,0.032047727912282345,0,1467.8189289668273,09132019_wCTD_23,1,2821,09132019_wCTD_23_2821_0,13053.0,351.2657407522605,0.8721746627239582,wCTD,1382.0043244125327,34.98874020887728,0.7899474923406388,gal3,09132019
4,0.3356053811458532,0.016667191314870048,0,2654.5534073555586,09132019_wCTD_23,0,6515,09132019_wCTD_23_6515_0,23092.0,651.5123183403673,0.8686587434847638,wCTD,2019.9176629821786,78.93214527408075,0.7977267496926949,gal3,09132019
3,0.3292646913742234,0.024798766188136468,0,1610.4570118975953,09132019_wCTD_23,3,6537,09132019_wCTD_23_6537_0,16233.0,393.781710055722,0.8691861104981078,wCTD,652.0828437569718,80.07994348181751,0.7363791104237196,gal3,09132019
5,0.34874905226829045,0.036588109470175774,0,1270.209494176091,09132019_wCTD_23,5,8142,09132019_wCTD_23_8142_0,11703.0,322.40278694343175,0.8638179245367021,wCTD,484.01291721666985,99.98425419573826,0.6546527742211596,gal3,09132019
4,0.3954896906706843,0.03266017315140563,0,1215.7171954913724,09132019_wCTD_23,0,8800,09132019_wCTD_23_8800_0,12849.0,286.3540355058489,0.8743321472833007,wCTD,1983.969559649296,106.89744852723871,0.7708693118026491,gal3,09132019
6,0.2985366935075553,0.011383156045544978,0,4268.483554773718,09132019_wCTD_23,6,11204,09132019_wCTD_23_11204_0,32802.0,1027.4492976180168,0.8713748168466792,wCTD,1995.9562021267639,135.98897337336214,0.6797853524578791,gal3,09132019
7,0.323566226654326,0.01852325261847983,0,2771.4423821166247,09132019_wCTD_23,7,12890,09132019_wCTD_23_12890_0,20996.0,666.4827300669383,0.8715031492070624,wCTD,503.0307246877837,157.01931636489348,0.8903493370578973,gal3,09132019
11,0.33575464081680423,0.020855721972648192,0,2352.390617066451,09132019_wCTD_23,11,15582,09132019_wCTD_23_15582_0,18891.0,571.7499646611973,0.8700283869825061,wCTD,1622.9207310864474,189.0749923633031,0.8003867322056527,gal3,09132019
11,0.3244417111763677,0.013372854191614065,0,4123.3304426728855,09132019_wCTD_23,11,16320,09132019_wCTD_23_16320_0,28245.0,1007.448827551318,0.8692934436835639,wCTD,1623.9478637195389,198.02596648174503,0.8252810648495676,gal3,09132019
12,0.335507921675733,0.03315715101027016,0,1345.1813161027585,09132019_wCTD_23,12,17882,09132019_wCTD_23_17882_0,12689.0,317.1332020156788,0.8742110810582386,wCTD,534.9615384615385,216.99608262108262,0.6724065365535347,gal3,09132019
12,0.3209954522080602,0.036792753698474484,0,1255.2390824495199,09132019_wCTD_23,12,17883,09132019_wCTD_23_17883_0,11650.0,307.1928486292356,0.8690635440314738,wCTD,542.0524759087873,217.00572464459492,0.85909747291489,gal3,09132019
14,0.4554754548262633,0.017742723277180256,0,2283.406959830412,09132019_wCTD_23,14,18965,09132019_wCTD_23_18965_0,21824.0,539.0545854503664,0.8740282101132942,wCTD,460.9820098604848,229.93129130389173,0.8344076746433139,gal3,09132019
16,0.3324432576365526,0.039444353224248455,0,1300.2700809230455,09132019_wCTD_23,0,22465,09132019_wCTD_23_22465_0,11013.0,313.54030320130175,0.8711287208139509,wCTD,328.0014737036014,271.904854011237,0.8503404602975653,gal3,09132019
17,0.349646661707663,0.032950326391931954,0,1489.4960851469018,09132019_wCTD_23,17,32999,09132019_wCTD_23_32999_0,12755.0,354.02029650994973,0.8731105905904141,wCTD,258.0504944922409,396.0906167082094,0.7932232046633956,gal3,09132019
20,0.33103580314655984,0.030420288156441218,0,1644.8290772218024,09132019_wCTD_23,20,50889,09132019_wCTD_23_50889_0,13635.0,393.781710055722,0.872120488186837,wCTD,1824.9341779525266,606.9844182321248,0.7416347161811491,gal3,09132019
21,0.34843881853599673,0.02646270741367328,0,1872.7386253471186,09132019_wCTD_23,0,51304,09132019_wCTD_23_51304_0,15349.0,453.5435936681932,0.87052742390992,wCTD,1892.9434674170238,612.0721365990919,0.6937004373776396,gal3,09132019
24,0.3673660766185247,0.03303775420962368,0,1356.4390657211395,09132019_wCTD_23,24,56690,09132019_wCTD_23_56690_0,12727.0,334.7384062061262,0.8678840207623448,wCTD,1749.9949673318024,676.9793395726647,0.7140144193299207,gal3,09132019
25,0.3218675390996669,0.02589853386708255,0,1781.1197055805042,09132019_wCTD_23,25,57688,09132019_wCTD_23_57688_0,15636.0,426.71661585417803,0.8720219435528298,wCTD,1704.9743813878424,689.0333512641205,0.785299602902577,gal3,09132019
26,0.3856428682717042,0.022839533662907908,0,2018.6103172108249,09132019_wCTD_23,26,60478,09132019_wCTD_23_60478_0,17439.0,485.4006298223361,0.8715143310977798,wCTD,1678.0745772767725,723.0150103826758,0.8801559207338949,gal3,09132019
29,0.3357871276871894,0.02076380720282336,0,2338.258548396568,09132019_wCTD_23,29,67277,09132019_wCTD_23_67277_0,18965.0,564.923456913881,0.8708615952317452,wCTD,1729.969114935464,803.9353616062282,0.7454165017222671,gal3,09132019
30,0.3492144983726035,0.03374117428657253,0,1548.18009911506,09132019_wCTD_23,30,71247,09132019_wCTD_23_71247_0,12507.0,381.8053806744652,0.8679771824551514,wCTD,46.00247543900364,851.9914133209561,0.7599583093863944,gal3,09132019
33,0.3325073745920345,0.0296216457713696,0,1340.8698375255058,09132019_wCTD_23,0,74203,09132019_wCTD_23_74203_0,13944.0,325.8759224639962,0.8700383749282573,wCTD,1726.069667738478,887.1088781707753,0.7512817958173101,gal3,09132019
34,0.32749535954950315,0.010789230378480516,0,5298.687408149423,09132019_wCTD_23,0,74353,09132019_wCTD_23_74353_0,34488.0,1298.3538682220444,0.8688883054899625,wCTD,1375.015776507018,888.9420021246298,0.8288317158885492,gal3,09132019
33,0.3474998499101086,0.016352919708136505,0,2623.8940041395417,09132019_wCTD_23,33,75264,09132019_wCTD_23_75264_0,23494.0,628.7572925159794,0.8719933770839171,wCTD,1717.9757633849106,900.0021908804599,0.8181057276968822,gal3,09132019
35,0.34610917533726954,0.03245646152142195,0,1362.9062835870184,09132019_wCTD_23,35,76603,09132019_wCTD_23_76603_0,12916.0,331.744323860812,0.8698221138060821,wCTD,39.963971880492096,917.0272407732864,0.6785708709575801,gal3,09132019
37,0.3141753199330868,0.035939384786165464,0,1303.0246366807346,09132019_wCTD_23,0,78967,09132019_wCTD_23_78967_0,11875.0,311.1450373250504,0.8724753493905244,wCTD,888.0579963235292,945.084099264706,0.8612677702761606,gal3,09132019
37,0.36377025033667415,0.022820099336927583,0,1804.4735478739549,09132019_wCTD_23,37,80552,09132019_wCTD_23_80552_0,17452.0,422.0458473954879,0.8752778811426091,wCTD,868.0380301320768,964.074201898188,0.8633938892474232,gal3,09132019
38,0.3543020821727332,0.011723045325493429,0,4328.24543838619,09132019_wCTD_23,38,80883,09132019_wCTD_23_80883_0,31914.0,1066.971184576164,0.8680359679275612,wCTD,1324.1030160486996,967.9582733812947,0.747521204763047,gal3,09132019
40,0.3499741334260251,0.03372485498168399,0,1223.5018095891894,09132019_wCTD_23,0,85010,09132019_wCTD_23_85010_0,12512.0,297.4920218304177,0.8699724115554807,wCTD,1272.9869812059515,1017.0547180892717,0.6744916876585684,gal3,09132019
39,0.32751562159798364,0.030663761552183345,0,1470.6932480183289,09132019_wCTD_23,39,85251,09132019_wCTD_23_85251_0,13544.0,359.0503548500774,0.8694039292425647,wCTD,1234.0333876221498,1019.9234527687296,0.7893061188605937,gal3,09132019
40,0.3279792133974265,0.01716360962436912,0,2660.1822821647493,09132019_wCTD_23,40,87430,09132019_wCTD_23_87430_0,22487.0,632.1106647427313,0.8731441433805504,wCTD,1277.0231856654061,1045.982306861156,0.7949941354945619,gal3,09132019
43,0.3686348672432139,0.020158714756110425,0,2251.6696869700822,09132019_wCTD_23,43,91200,09132019_wCTD_23_91200_0,19469.0,541.8091412080554,0.8714209667871842,wCTD,1338.0376575714058,1091.0510079251103,0.8198057209724406,gal3,09132019
44,0.3407563024971459,0.020863210199291826,0,2261.84956694415,09132019_wCTD_23,44,94041,09132019_wCTD_23_94041_0,18885.0,551.629731300686,0.8695491022453622,wCTD,1283.0591972889972,1125.0439478979138,0.8703083351619809,gal3,09132019
45,0.2851474433866762,0.02326009482408769,0,1738.7234995708552,09132019_wCTD_23,45,97957,09132019_wCTD_23_97957_0,17163.0,410.668334483294,0.8739624947385733,wCTD,1304.0510400881665,1172.0271387243422,0.8835937603655041,gal3,09132019
46,0.3106443666335638,0.01945345595515957,0,2428.799598518869,09132019_wCTD_23,46,99735,09132019_wCTD_23_99735_0,20096.0,581.3310281662028,0.8721530184399781,wCTD,1347.0968441814596,1192.9761341222882,0.7832370613766213,gal3,09132019
48,0.3254287528768337,0.032174903666983085,0,1486.2624762139624,09132019_wCTD_23,48,101589,09132019_wCTD_23_101589_0,13010.0,354.9784028604502,0.8724450438582249,wCTD,1221.0420628525385,1216.0132151490734,0.885814370781453,gal3,09132019
51,0.34539348138726866,0.018359380180664447,0,2093.5821391374925,09132019_wCTD_23,51,103559,09132019_wCTD_23_103559_0,21164.0,524.5632268990457,0.8657033276980272,wCTD,1353.9657342257308,1239.892912304788,0.6052953612468648,gal3,09132019
51,0.34285714282849983,0.021130009476500653,0,1904.4758982074488,09132019_wCTD_23,51,105112,09132019_wCTD_23_105112_0,18674.0,470.90927127101537,0.867603310832738,wCTD,1354.106716136335,1259.082442460068,0.838137345437239,gal3,09132019
53,0.4121854642467511,0.030391118986710867,0,1226.2563653468787,09132019_wCTD_23,0,106748,09132019_wCTD_23_106748_0,13646.0,288.6295380882877,0.8744286430031143,wCTD,1399.9817364977048,1279.0080085945892,0.7239197286538349,gal3,09132019
56,0.28445126404468424,0.01966523085844888,0,2190.111353950422,09132019_wCTD_23,56,108384,09132019_wCTD_23_108384_0,19903.0,551.0309148316231,0.8651014409244886,wCTD,1419.0722371083286,1299.0098977415648,0.8205172699987354,gal3,09132019
58,0.2743838213464091,0.015280012455814538,0,2991.208026262686,09132019_wCTD_23,58,109302,09132019_wCTD_23_109302_0,24991.0,717.1426033496542,0.8719230699128521,wCTD,1381.9413436899426,1310.0407190903268,0.8458556515294404,gal3,09132019
59,0.32059100909647337,0.018640113505226173,0,2527.604315914237,09132019_wCTD_23,59,109877,09132019_wCTD_23_109877_0,20878.0,622.769127825351,0.8681087995990171,wCTD,1322.932054015636,1317.1073205401565,0.8589771533280819,gal3,09132019
61,0.32162836730169303,0.025635736246877608,0,1829.6238395745936,09132019_wCTD_23,0,111025,09132019_wCTD_23_111025_0,15774.0,438.09412876637197,0.8720980924209245,wCTD,1407.9661582771487,1330.992275970413,0.7474877280493997,gal3,09132019
61,0.31963640887565226,0.03094408645971527,0,1253.083343160894,09132019_wCTD_23,61,111190,09132019_wCTD_23_111190_0,13441.0,291.2643305521642,0.8761060921696021,wCTD,1427.9729523081335,1332.9415081716525,0.7679148502158728,gal3,09132019
60,0.22400546352876846,0.01966966875786406,0,1841.719932249663,09132019_wCTD_23,60,111593,09132019_wCTD_23_111593_0,19899.0,438.81270852924735,0.8727757714013792,wCTD,1356.0623618155807,1338.0539081805175,0.7501258289622504,gal3,09132019
62,0.3639512911648172,0.029629197940408133,0,1473.4478037760184,09132019_wCTD_23,0,112252,09132019_wCTD_23_112252_0,13941.0,332.5826669175,0.8799333470653187,wCTD,1199.9983743802325,1345.9856945460456,0.6306483056123843,gal3,09132019
62,0.3151575236489141,0.03108479394542377,0,1428.8958584777426,09132019_wCTD_23,62,112734,09132019_wCTD_23_112734_0,13390.0,341.6846772472552,0.8722815092793877,wCTD,1219.9326963372725,1352.0091358645545,0.8599078743799389,gal3,09132019
65,0.30305902625566056,0.021750906132791625,0,1833.456264976596,09132019_wCTD_23,65,114785,09132019_wCTD_23_114785_0,18203.0,443.60324028175,0.8706611394677121,wCTD,1414.9961460578745,1376.9294532627866,0.7682464266886947,gal3,09132019
67,0.31369499585457,0.026667141581815015,0,1716.8068168031552,09132019_wCTD_23,67,115679,09132019_wCTD_23_115679_0,15248.0,407.6742521379798,0.873234928082529,wCTD,1860.980467387513,1387.9335193582142,0.6667850139547928,gal3,09132019
69,0.3625632377462392,0.023165816836865145,0,2079.8093603490474,09132019_wCTD_23,69,116735,09132019_wCTD_23_116735_0,17224.0,517.3774292702916,0.8667398983344056,wCTD,1911.0654151790854,1401.1325578717033,0.8536549848040801,gal3,09132019
74,0.3176486449833053,0.021038205340884686,0,2338.7376015718187,09132019_wCTD_23,74,118547,09132019_wCTD_23_118547_0,18746.0,562.1689011561919,0.8715659481452951,wCTD,1355.957189676362,1424.0432199918066,0.8245088315554261,gal3,09132019
75,0.3918594604596468,0.02328184076476976,0,1663.0330978813126,09132019_wCTD_23,75,119608,09132019_wCTD_23_119608_0,17149.0,415.4588662357967,0.8661293422161549,wCTD,1097.0272936770848,1436.893561860867,0.6946632532032037,gal3,09132019
75,0.3471187993844015,0.017569264232002016,0,2763.897294606433,09132019_wCTD_23,75,120275,09132019_wCTD_23_120275_0,22018.0,673.0697112266295,0.8697574552857934,wCTD,1097.063047057804,1445.0353150186324,0.8414088180508731,gal3,09132019
77,0.3185185185021338,0.013190210612391451,0,3127.9777077966387,09132019_wCTD_23,77,121180,09132019_wCTD_23_121180_0,28606.0,799.7792760803259,0.8627364986039666,wCTD,1438.9571559843787,1456.0672716134463,0.5250991752327128,gal3,09132019
77,0.3566604678302505,0.013099024254999193,0,3259.9568575780877,09132019_wCTD_23,77,121340,09132019_wCTD_23_121340_0,28790.0,812.7137118120831,0.8664283098817726,wCTD,1443.9076414401175,1458.104481998531,0.6714194488991173,gal3,09132019
79,0.24565756821171025,0.03197424963211438,0,1443.5069803228762,09132019_wCTD_23,79,122932,09132019_wCTD_23_122932_0,13078.0,333.42100997418794,0.8769379458979858,wCTD,1230.0515224425453,1477.9583506181036,0.7691543727192626,gal3,09132019
80,0.29413823270804296,0.01317724863717955,0,3627.63016958267,09132019_wCTD_23,80,123339,09132019_wCTD_23_123339_0,28632.0,889.8412730273766,0.8687373152713462,wCTD,1405.0117860680093,1482.997523935292,0.7048567736850029,gal3,09132019
80,0.3847636938706365,0.013709938879811444,0,3198.5182878522405,09132019_wCTD_23,80,123808,09132019_wCTD_23_123808_0,27604.0,775.9463806116249,0.8702898516046068,wCTD,1405.0050174111655,1488.9320028456962,0.7504984849928887,gal3,09132019
81,0.2599453746277229,0.028141616704891254,0,1323.2646333350585,09132019_wCTD_23,0,124035,09132019_wCTD_23_124035_0,14563.0,314.7379361394274,0.8730122684433282,wCTD,1117.9562856367093,1491.9304914471895,0.7184620013841138,gal3,09132019
81,0.3226573530264801,0.020953490161892,0,2117.654561193818,09132019_wCTD_23,81,124293,09132019_wCTD_23_124293_0,18813.0,505.99991635809766,0.872385489092412,wCTD,1096.9244994910077,1495.0007917656376,0.8665812044647943,gal3,09132019
81,0.385404385712638,0.028184842164478637,0,1334.5223829534398,09132019_wCTD_23,81,125466,09132019_wCTD_23_125466_0,14544.0,318.6901248352422,0.8724651106434785,wCTD,1112.9458853091628,1510.0781656645431,0.8113386963699134,gal3,09132019
83,0.3338768043769087,0.012787689641374578,0,3977.818040690617,09132019_wCTD_23,83,126414,09132019_wCTD_23_126414_0,29438.0,966.130491185982,0.8701267099446295,wCTD,1169.0638887216235,1521.9272896971154,0.8579967564610366,gal3,09132019
85,0.3214573037212438,0.0330189806425862,0,1374.7628496744626,09132019_wCTD_23,85,126890,09132019_wCTD_23_126890_0,12733.0,332.70243021131256,0.8706278519095302,wCTD,1386.0099311786746,1528.0439933792145,0.8467841161156704,gal3,09132019
87,0.36179306228388897,0.02870228006471123,0,1582.552164439267,09132019_wCTD_23,0,127693,09132019_wCTD_23_127693_0,14321.0,377.61366539102517,0.8725763207005178,wCTD,1480.0131678522778,1538.0451793552293,0.8549384302741687,gal3,09132019
86,0.2851383743424343,0.03144364331833043,0,1417.1590556841113,09132019_wCTD_23,0,127771,09132019_wCTD_23_127771_0,13262.0,317.97154507236667,0.8806971570660909,wCTD,1197.0474942956141,1538.9604495901294,0.8133319308928499,gal3,09132019
87,0.31559963927404355,0.037086287613150686,0,1231.6457135684445,09132019_wCTD_23,87,128675,09132019_wCTD_23_128675_0,11575.0,301.9232637014827,0.8688279009282274,wCTD,1500.0890704006226,1549.9345585375338,0.8000332468987567,gal3,09132019
89,0.3580474076893552,0.028375236735655663,0,1476.202359533707,09132019_wCTD_23,89,129310,09132019_wCTD_23_129310_0,14461.0,369.7092879993959,0.8657677452638498,wCTD,1386.8903131591758,1558.067905240954,0.841206466667718,gal3,09132019
88,0.3379839645443089,0.009295656868317816,0,5997.625990839569,09132019_wCTD_23,88,129650,09132019_wCTD_23_129650_0,39680.0,1456.6809426422585,0.8701285792822322,wCTD,1438.0424529243796,1561.9483615886902,0.843696902828648,gal3,09132019
89,0.3283944900650081,0.0322284402212424,0,1369.4932647467094,09132019_wCTD_23,89,130059,09132019_wCTD_23_130059_0,12992.0,334.85816949993875,0.8691878613163722,wCTD,1385.0029733275035,1567.088587669436,0.8433438265542716,gal3,09132019
91,0.287339556564825,0.030883781617229482,0,1613.0918043614718,09132019_wCTD_23,91,133574,09132019_wCTD_23_133574_0,13463.0,381.4460907930275,0.8738026501155874,wCTD,265.094661816022,1609.9561214641028,0.8289589220985921,gal3,09132019
92,0.3559164905122588,0.012617840038069294,0,4286.328285551791,09132019_wCTD_23,92,136080,09132019_wCTD_23_136080_0,29805.0,1056.6715413082832,0.8680314656245669,wCTD,310.06971221011463,1639.9803855825644,0.7965722302491731,gal3,09132019
94,0.2375877936354575,0.021637513364682358,0,1947.4709206861605,09132019_wCTD_23,94,139056,09132019_wCTD_23_139056_0,18287.0,463.96300022988646,0.8727893613550931,wCTD,289.1156140458766,1675.9801365229694,0.7145023630778331,gal3,09132019
96,0.30866577683975155,0.014815738396225896,0,3222.1116567333165,09132019_wCTD_23,96,141529,09132019_wCTD_23_141529_0,25706.0,799.4199861988883,0.8671191549624339,wCTD,404.0218183169789,1705.9397115670529,0.8405091792671993,gal3,09132019
99,0.3109957055516832,0.030968824555394805,0,1577.5221060991391,09132019_wCTD_23,99,142894,09132019_wCTD_23_142894_0,13432.0,378.33224515390083,0.8718790595276144,wCTD,288.99635590646824,1722.9943061038566,0.6496627973458521,gal3,09132019
98,0.3037905479101087,0.01987260130604012,0,2601.378504902779,09132019_wCTD_23,98,143559,09132019_wCTD_23_143559_0,19718.0,629.8351621602925,0.8705653768206129,wCTD,178.91114589567695,1730.9400580083786,0.8260508636535715,gal3,09132019
100,0.29987921375866045,0.02992419777254805,0,1432.9678104673706,09132019_wCTD_23,100,143720,09132019_wCTD_23_143720_0,13825.0,342.28349371631793,0.872431457799577,wCTD,359.00050146259923,1733.0393648140412,0.7883744088824263,gal3,09132019
105,0.30896931548745205,0.012363244315249884,0,4021.172353050767,09132019_wCTD_23,105,150958,09132019_wCTD_23_150958_0,30374.0,976.7894243353006,0.8701082670987971,wCTD,1599.0449428162976,1821.046670240648,0.9052131060672229,gal3,09132019
108,0.2903428093443184,0.0211582207625671,0,2268.6760746914665,09132019_wCTD_23,108,151815,09132019_wCTD_23_151815_0,18652.0,549.8332818934974,0.8704259561202752,wCTD,763.9988386211265,1832.0256559151132,0.7393279927875493,gal3,09132019
107,0.2649700598537954,0.02820308210987248,0,1572.1327578775738,09132019_wCTD_23,107,151921,09132019_wCTD_23_151921_0,14536.0,372.1045538756472,0.8736774331410068,wCTD,1107.0617048830654,1832.966176582616,0.6712058957568346,gal3,09132019
114,0.3603095487460245,0.03163480205565065,0,1203.501339522491,09132019_wCTD_23,114,156600,09132019_wCTD_23_156600_0,13195.0,290.4259874954762,0.8710237975886582,wCTD,1676.9575082097726,1889.9746243407305,0.5169354341796891,gal3,09132019
1,0.352564459522606,0.015757360815585122,0,2832.685684149186,09132019_wCTD_22,1,8064,09132019_wCTD_22_8064_0,22772.0,684.1519215191148,0.8709072330959957,wCTD,1334.9917634635692,97.96130939809929,0.7905566916776589,gal3,09132019
3,0.2986811481537098,0.021176589800838468,0,2044.5589427979426,09132019_wCTD_22,3,9953,09132019_wCTD_22_9953_0,17492.0,502.2857234237923,0.8685220344611697,wCTD,1371.9445809925094,120.91192649812734,0.8055843198525465,gal3,09132019
7,0.30951596968656464,0.017978471240860067,0,2405.1804698106416,09132019_wCTD_22,7,14943,09132019_wCTD_22_14943_0,20223.0,588.3132210754612,0.8691360497000857,wCTD,1319.0940204954732,180.90393990647698,0.8187366726904922,gal3,09132019
6,0.3310747062071297,0.02368164945943456,0,1827.755290857992,09132019_wCTD_22,6,15355,09132019_wCTD_22_15355_0,15868.0,432.769762178146,0.8736265545985378,wCTD,1420.99954176486,186.09125425504055,0.8620755187388256,gal3,09132019
8,0.3765432098498265,0.017024780009576294,0,2218.6479679484,09132019_wCTD_22,8,17607,09132019_wCTD_22_17607_0,21236.0,532.3175758724278,0.8718206156614159,wCTD,481.92439195383696,214.08132448902558,0.8887837502085408,gal3,09132019
9,0.305383118659744,0.023353340790792158,0,1699.9703569331207,09132019_wCTD_22,9,23092,09132019_wCTD_22_23092_0,16061.0,408.6007016417939,0.8715746984366601,wCTD,706.8974521396398,280.00985360360363,0.8010504155782079,gal3,09132019
10,0.4091924297156233,0.0345112489392408,0,1365.31262267482,09132019_wCTD_22,0,30570,09132019_wCTD_22_30570_0,11560.0,347.4601574136953,0.8634284681758366,wCTD,387.9402331084042,367.97099290158616,0.5555297834776722,gal3,09132019
12,0.33668168969762885,0.011781835460508554,0,4150.0191321949105,09132019_wCTD_22,12,32534,09132019_wCTD_22_32534_0,29734.0,1017.3738700029793,0.8688215006879502,wCTD,1542.0059103358801,390.94271298832354,0.8137113343033192,gal3,09132019
14,0.3172177878771701,0.025268214360640955,0,1405.8735708026584,09132019_wCTD_22,14,34572,09132019_wCTD_22_34572_0,15006.0,356.5534673184614,0.8639345916927995,wCTD,387.9826382978723,416.1179574468085,0.4505968405383737,gal3,09132019
15,0.31895708092276265,0.02172130146170551,0,2257.892779116337,09132019_wCTD_22,15,39389,09132019_wCTD_22_39389_0,17107.0,546.1968383586499,0.8706861837699108,wCTD,741.0644374966879,473.9549573419533,0.8178047906968325,gal3,09132019
18,0.3622087652487833,0.01553969615644686,0,3084.5464387483007,09132019_wCTD_22,18,49132,09132019_wCTD_22_49132_0,23061.0,753.0696386920794,0.8694005139663924,wCTD,1322.928200155159,590.0732738557019,0.8522812659251106,gal3,09132019
19,0.3431059699279945,0.017025671568057864,0,2395.728213462266,09132019_wCTD_22,19,52145,09132019_wCTD_22_52145_0,21235.0,595.9707452057908,0.8667387602442352,wCTD,1420.0939419667386,627.0681716026569,0.8874072512205794,gal3,09132019
22,0.32620774081116793,0.024864325754867942,0,1670.77604618624,09132019_wCTD_22,22,53614,09132019_wCTD_22_53614_0,15215.0,400.2252846242461,0.8720409720243331,wCTD,1114.9297479232312,645.0058722429102,0.8829738195653566,gal3,09132019
20,0.3484951436768658,0.011879125852136505,0,3980.835708440446,09132019_wCTD_22,20,54040,09132019_wCTD_22_54040_0,29508.0,987.3420175543436,0.8671656101838667,wCTD,932.9613176640316,649.8960055303418,0.7121158699890618,gal3,09132019
21,0.3430827491464763,0.02116831690266506,0,1966.5479157202121,09132019_wCTD_22,21,54353,09132019_wCTD_22_54353_0,17498.0,481.58647850899564,0.8689710769285307,wCTD,1002.1000243368215,653.9417741542952,0.8459587444397969,gal3,09132019
20,0.4027324224989848,0.016977660658265132,0,2397.403296865776,09132019_wCTD_22,20,54434,09132019_wCTD_22_54434_0,21289.0,602.0728347471469,0.8653696322896334,wCTD,934.9104656385688,655.0063382741928,0.6063988306617977,gal3,09132019
23,0.3802634204370122,0.027613998745343017,0,1571.5871789355676,09132019_wCTD_22,23,56054,09132019_wCTD_22_56054_0,13913.0,372.46675965180214,0.8734984941816715,wCTD,1029.0377617053673,675.0347164065474,0.8704080788404187,gal3,09132019
23,0.35346691650904805,0.01876720423387074,0,2186.4624368381087,09132019_wCTD_22,23,56650,09132019_wCTD_22_56650_0,19463.0,526.4547839601444,0.8713327440154405,wCTD,1012.0147203677355,682.011327569224,0.7910249104989887,gal3,09132019
26,0.29758607040000185,0.03221654709817105,0,1201.0348003163474,09132019_wCTD_22,26,59704,09132019_wCTD_22_59704_0,12231.0,293.97713731592614,0.8690397721180617,wCTD,1482.0069735006973,718.9728033472803,0.6634011142514016,gal3,09132019
27,0.2878893421944582,0.026349511668410413,0,1565.1261429506021,09132019_wCTD_22,27,60341,09132019_wCTD_22_60341_0,14478.0,362.775205674354,0.8764778601536379,wCTD,1448.980964758046,727.0076446754836,0.8451818919255842,gal3,09132019
