time_postinduction,mov_name,strain,no_TS,no_cells,frac_active,thresh,rep,date,CTDr
45.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_23,yQC21,67,132,0.5075757575757576,4,23.0,05232019,26
45.71666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,47,100,0.47,4,19.0,05222019,12
45.93333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_21,yQC26,59,107,0.5514018691588785,4,21.0,05222019,101
46.05,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_15,yQC63,10,136,0.07352941176470588,4,15.0,03272019,9
46.06666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,155,250,0.62,4,18.0,03052019,12
46.11666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_15,yQC62,33,92,0.358695652173913,4,15.0,03132019,10
46.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_21,yQC22,36,108,0.3333333333333333,4,21.0,05222019,14
46.2,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_14,yQC26,44,101,0.43564356435643564,4,14.0,03062019,101
46.25,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_14,yQC22,128,179,0.7150837988826816,4,14.0,03052019,14
46.3,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_20,yQC63,10,137,0.072992700729927,4,20.0,05222019,9
46.35,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_24,yQC21,75,127,0.5905511811023622,4,24.0,05232019,26
46.65,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,51,117,0.4358974358974359,4,20.0,05222019,12
46.71666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_22,yQC26,61,107,0.5700934579439252,4,22.0,05222019,101
46.73333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_19,yQC62,33,88,0.375,4,19.0,05222019,10
46.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_22,yQC22,75,111,0.6756756756756757,4,22.0,05222019,14
46.93333333333334,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,141,217,0.6497695852534562,4,19.0,03052019,12
47.01666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,57,112,0.5089285714285714,4,15.0,03062019,101
47.01666666666666,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_16,yQC63,15,114,0.13157894736842105,4,16.0,03272019,9
47.01666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_25,yQC21,69,150,0.46,4,25.0,05232019,26
47.06666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_16,yQC62,23,77,0.2987012987012987,4,16.0,03132019,10
47.11666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_21,yQC63,16,136,0.11764705882352941,4,21.0,05222019,9
47.23333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,144,197,0.7309644670050761,4,15.0,03052019,14
47.58333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_20,yQC62,28,84,0.3333333333333333,4,20.0,05222019,10
47.63333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,60,119,0.5042016806722689,4,21.0,05222019,12
47.65,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_23,yQC26,43,80,0.5375,4,23.0,05222019,101
47.65,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_26,yQC21,100,165,0.6060606060606061,4,26.0,05232019,26
47.68333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_23,yQC22,60,95,0.631578947368421,4,23.0,05222019,14
47.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_17,yQC63,43,131,0.3282442748091603,4,17.0,03272019,9
47.91666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,124,198,0.6262626262626263,4,20.0,03052019,12
47.95,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_16,yQC26,49,99,0.494949494949495,4,16.0,03062019,101
47.96666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_17,yQC62,17,68,0.25,4,17.0,03132019,10
48.03333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_22,yQC63,22,124,0.1774193548387097,4,22.0,05222019,9
48.05,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_16,yQC22,111,157,0.7070063694267515,4,16.0,03052019,14
48.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_27,yQC21,95,173,0.5491329479768786,4,27.0,05232019,26
48.48333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_24,yQC26,59,109,0.5412844036697247,4,24.0,05222019,101
48.56666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_24,yQC22,52,96,0.5416666666666666,4,24.0,05222019,14
48.58333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_21,yQC62,24,99,0.24242424242424243,4,21.0,05222019,10
48.66666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_22,yQC23,82,161,0.5093167701863354,4,22.0,05222019,12
48.85,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_18,yQC62,31,98,0.3163265306122449,4,18.0,03132019,10
48.86666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,136,196,0.6938775510204082,4,21.0,03052019,12
48.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_18,yQC63,22,122,0.18032786885245902,4,18.0,03272019,9
48.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_28,yQC21,94,171,0.5497076023391813,4,28.0,05232019,26
48.96666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_17,yQC26,59,100,0.59,4,17.0,03062019,101
49.05,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_23,yQC63,8,100,0.08,4,23.0,05222019,9
49.08333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,127,171,0.7426900584795322,4,17.0,03052019,14
49.38333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_25,yQC26,51,93,0.5483870967741935,4,25.0,05222019,101
49.46666666666667,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_22,yQC62,26,76,0.34210526315789475,4,22.0,05222019,10
49.53333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_25,yQC22,71,103,0.6893203883495146,4,25.0,05222019,14
49.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_29,yQC21,88,149,0.5906040268456376,4,29.0,05232019,26
49.76666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,59,119,0.4957983193277311,4,18.0,03062019,101
49.8,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_19,yQC63,22,132,0.16666666666666666,4,19.0,03272019,9
49.85,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_19,yQC62,32,86,0.37209302325581395,4,19.0,03132019,10
49.86666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_24,yQC63,20,130,0.15384615384615385,4,24.0,05222019,9
50.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_26,yQC26,57,116,0.49137931034482757,4,26.0,05222019,101
50.13333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_18,yQC22,122,193,0.6321243523316062,4,18.0,03052019,14
50.36666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_30,yQC21,91,158,0.5759493670886076,4,30.0,05232019,26
50.66666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_20,yQC63,36,119,0.3025210084033613,4,20.0,03272019,9
51.41666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_21,yQC63,25,123,0.2032520325203252,4,21.0,03272019,9
30.0,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_3,yQC21,214,252,0.8492063492063492,5,3.0,03052019,26
30.0,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_1,yQC22,151,223,0.6771300448430493,5,1.0,03052019,14
30.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,141,240,0.5875,5,1.0,03052019,12
30.0,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_1,yQC26,49,112,0.4375,5,1.0,03062019,101
30.0,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_1,yQC62,12,74,0.16216216216216217,5,1.0,03132019,10
30.0,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_1,yQC63,12,81,0.14814814814814814,5,1.0,03272019,9
30.0,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_1,yQC22,42,88,0.4772727272727273,5,1.0,05222019,14
30.0,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,60,107,0.5607476635514018,5,1.0,05222019,12
30.0,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_1,yQC26,53,101,0.5247524752475248,5,1.0,05222019,101
30.0,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_1,yQC62,14,113,0.12389380530973451,5,1.0,05222019,10
30.0,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_1,yQC63,7,144,0.04861111111111111,5,1.0,05222019,9
30.0,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_1,yQC21,114,159,0.7169811320754716,5,1.0,05232019,26
30.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_2,yQC21,127,167,0.7604790419161677,5,2.0,05232019,26
30.86666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_2,yQC63,7,135,0.05185185185185185,5,2.0,05222019,9
30.88333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,115,208,0.5528846153846154,5,2.0,03052019,12
30.88333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,46,80,0.575,5,2.0,05222019,12
30.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_2,yQC22,33,103,0.32038834951456313,5,2.0,05222019,14
30.98333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_2,yQC62,22,117,0.18803418803418803,5,2.0,05222019,10
31.0,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_2,yQC26,47,111,0.42342342342342343,5,2.0,05222019,101
31.15,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_2,yQC22,162,225,0.72,5,2.0,03052019,14
31.216666666666665,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_4,yQC21,233,291,0.8006872852233677,5,4.0,03052019,26
31.266666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_2,yQC62,14,78,0.1794871794871795,5,2.0,03132019,10
31.316666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_3,yQC21,96,127,0.7559055118110236,5,3.0,05232019,26
31.58333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_3,yQC63,8,153,0.05228758169934641,5,3.0,05222019,9
31.6,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,148,250,0.592,5,3.0,03052019,12
31.716666666666665,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,52,103,0.5048543689320388,5,3.0,05222019,14
31.766666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_3,yQC62,21,109,0.1926605504587156,5,3.0,05222019,10
31.78333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_3,yQC26,52,94,0.5531914893617021,5,3.0,05222019,101
31.8,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_2,yQC26,34,101,0.33663366336633666,5,2.0,03062019,101
31.83333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_2,yQC63,7,79,0.08860759493670886,5,2.0,03272019,9
31.91666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,74,130,0.5692307692307692,5,3.0,05222019,12
32.03333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_4,yQC21,120,160,0.75,5,4.0,05232019,26
32.21666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_4,yQC63,8,129,0.06201550387596899,5,4.0,05222019,9
32.3,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_3,yQC62,22,123,0.17886178861788618,5,3.0,03132019,10
32.36666666666667,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_5,yQC21,253,291,0.8694158075601375,5,5.0,03052019,26
32.45,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,150,203,0.7389162561576355,5,3.0,03052019,14
32.45,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_4,yQC26,51,106,0.4811320754716981,5,4.0,05222019,101
32.583333333333336,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_4,yQC22,43,108,0.39814814814814814,5,4.0,05222019,14
32.6,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_4,yQC62,10,102,0.09803921568627451,5,4.0,05222019,10
32.61666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,72,128,0.5625,5,4.0,05222019,12
32.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,126,220,0.5727272727272728,5,4.0,03052019,12
32.63333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_5,yQC21,110,154,0.7142857142857143,5,5.0,05232019,26
33.05,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_3,yQC63,5,109,0.045871559633027525,5,3.0,03272019,9
33.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_5,yQC26,45,89,0.5056179775280899,5,5.0,05222019,101
33.18333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_3,yQC26,38,95,0.4,5,3.0,03062019,101
33.18333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_5,yQC63,7,155,0.04516129032258064,5,5.0,05222019,9
33.31666666666667,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_5,yQC22,49,100,0.49,5,5.0,05222019,14
33.4,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_6,yQC21,104,139,0.7482014388489209,5,6.0,05232019,26
33.45,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_5,yQC62,9,122,0.07377049180327869,5,5.0,05222019,10
33.516666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,75,133,0.5639097744360902,5,5.0,05222019,12
33.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,150,234,0.6410256410256411,5,5.0,03052019,12
33.7,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_4,yQC62,12,92,0.13043478260869565,5,4.0,03132019,10
33.78333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_6,yQC63,4,135,0.02962962962962963,5,6.0,05222019,9
33.8,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_6,yQC21,193,241,0.8008298755186722,5,6.0,03052019,26
33.88333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_6,yQC26,38,100,0.38,5,6.0,05222019,101
34.166666666666664,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_4,yQC63,11,101,0.10891089108910891,5,4.0,03272019,9
34.18333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_6,yQC22,48,95,0.5052631578947369,5,6.0,05222019,14
34.21666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_7,yQC21,76,108,0.7037037037037037,5,7.0,05232019,26
34.35,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_4,yQC22,108,161,0.6708074534161491,5,4.0,03052019,14
34.416666666666664,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_6,yQC23,68,125,0.544,5,6.0,05222019,12
34.416666666666664,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_6,yQC62,18,117,0.15384615384615385,5,6.0,05222019,10
34.583333333333336,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_6,yQC23,122,219,0.5570776255707762,5,6.0,03052019,12
34.65,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_4,yQC26,29,79,0.3670886075949367,5,4.0,03062019,101
34.68333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_7,yQC26,40,89,0.449438202247191,5,7.0,05222019,101
34.7,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_72,yQC21,184,228,0.8070175438596491,5,7.5,03052019,26
34.81666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_5,yQC62,15,67,0.22388059701492538,5,5.0,03132019,10
34.98333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_7,yQC63,10,125,0.08,5,7.0,05222019,9
35.05,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_7,yQC22,20,107,0.18691588785046728,5,7.0,05222019,14
35.266666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_7,yQC62,15,101,0.1485148514851485,5,7.0,05222019,10
35.3,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_8,yQC21,61,104,0.5865384615384616,5,8.0,05232019,26
35.333333333333336,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_7,yQC23,71,133,0.5338345864661654,5,7.0,05222019,12
35.35,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_8,yQC26,56,113,0.49557522123893805,5,8.0,05222019,101
35.38333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_5,yQC63,18,94,0.19148936170212766,5,5.0,03272019,9
35.61666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_7,yQC23,145,229,0.6331877729257642,5,7.0,03052019,12
35.766666666666666,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_5,yQC22,134,199,0.6733668341708543,5,5.0,03052019,14
35.766666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_8,yQC22,32,80,0.4,5,8.0,05222019,14
35.88333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_8,yQC63,10,111,0.09009009009009009,5,8.0,05222019,9
36.016666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_9,yQC21,51,76,0.6710526315789473,5,9.0,05232019,26
36.03333333333333,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_6,yQC62,18,81,0.2222222222222222,5,6.0,03132019,10
36.03333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_8,yQC62,14,104,0.1346153846153846,5,8.0,05222019,10
36.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_9,yQC26,54,96,0.5625,5,9.0,05222019,101
36.15,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_8,yQC23,49,108,0.4537037037037037,5,8.0,05222019,12
36.316666666666656,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_5,yQC26,24,54,0.4444444444444444,5,5.0,03062019,101
36.48333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_7,yQC21,183,229,0.7991266375545851,5,7.0,03052019,26
36.53333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_8,yQC23,121,180,0.6722222222222223,5,8.0,03052019,12
36.566666666666656,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_6,yQC63,16,98,0.16326530612244897,5,6.0,03272019,9
36.566666666666656,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_9,yQC22,29,99,0.29292929292929293,5,9.0,05222019,14
36.63333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_6,yQC22,143,205,0.697560975609756,5,6.0,03052019,14
36.63333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_9,yQC63,6,133,0.045112781954887216,5,9.0,05222019,9
36.8,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_10,yQC21,85,123,0.6910569105691057,5,10.0,05232019,26
36.816666666666656,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_10,yQC26,66,131,0.5038167938931297,5,10.0,05222019,101
36.91666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_9,yQC62,24,92,0.2608695652173913,5,9.0,05222019,10
37.15,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_9,yQC23,55,107,0.514018691588785,5,9.0,05222019,12
37.28333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_9,yQC23,133,222,0.5990990990990991,5,9.0,03052019,12
37.316666666666656,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_10,yQC22,34,112,0.30357142857142855,5,10.0,05222019,14
37.36666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_7,yQC62,22,94,0.23404255319148937,5,7.0,03132019,10
37.4,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_10,yQC63,3,114,0.02631578947368421,5,10.0,05222019,9
37.5,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_11,yQC21,75,106,0.7075471698113207,5,11.0,05232019,26
37.566666666666656,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_11,yQC26,49,102,0.4803921568627451,5,11.0,05222019,101
37.6,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_10,yQC62,29,98,0.29591836734693877,5,10.0,05222019,10
37.73333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_8,yQC21,181,217,0.8341013824884793,5,8.0,03052019,26
37.833333333333336,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_7,yQC22,153,210,0.7285714285714285,5,7.0,03052019,14
37.86666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_10,yQC23,67,115,0.5826086956521739,5,10.0,05222019,12
37.95,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_6,yQC26,30,51,0.5882352941176471,5,6.0,03062019,101
37.95,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_7,yQC63,10,56,0.17857142857142858,5,7.0,03272019,9
38.083333333333336,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_12,yQC21,94,131,0.7175572519083969,5,12.0,05232019,26
38.1,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_10,yQC23,140,216,0.6481481481481481,5,10.0,03052019,12
38.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,27,110,0.24545454545454545,5,11.0,05222019,14
38.266666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,47,95,0.49473684210526314,5,12.0,05222019,101
38.45,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_8,yQC62,29,114,0.2543859649122807,5,8.0,03132019,10
38.55,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_11,yQC63,11,129,0.08527131782945736,5,11.0,05222019,9
38.63333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_11,yQC62,29,81,0.35802469135802467,5,11.0,05222019,10
38.75,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_11,yQC23,92,165,0.5575757575757576,5,11.0,05222019,12
38.8,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_12,yQC22,31,95,0.3263157894736842,5,12.0,05222019,14
38.9,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_8,yQC22,153,224,0.6830357142857143,5,8.0,03052019,14
38.91666666666666,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_8,yQC63,6,63,0.09523809523809523,5,8.0,03272019,9
