strain,time,spot
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,1.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC21,29.666666666666668,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,1.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,1.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,1.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC23,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,1.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC22,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,1.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC21,30.0,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,1.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,1.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,1.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC22,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
yQC23,30.333333333333332,0.0
