Time,Temperature,well,od,strain,line,CTDr
960,30.1,A3_2,1.317,yQC40,1,0
975,30.1,A3_2,1.3259999999999998,yQC40,1,0
990,30.2,A3_2,1.334,yQC40,1,0
1005,30.2,A3_2,1.34,yQC40,1,0
1020,30.1,A3_2,1.3430000000000002,yQC40,1,0
1035,30.2,A3_2,1.3519999999999999,yQC40,1,0
1050,30.2,A3_2,1.359,yQC40,1,0
1065,30.1,A3_2,1.367,yQC40,1,0
1080,30.1,A3_2,1.3730000000000002,yQC40,1,0
1095,30.1,A3_2,1.383,yQC40,1,0
1110,30.1,A3_2,1.389,yQC40,1,0
1125,30.1,A3_2,1.393,yQC40,1,0
1140,30.2,A3_2,1.4,yQC40,1,0
1155,30.2,A3_2,1.406,yQC40,1,0
1170,30.1,A3_2,1.41,yQC40,1,0
1185,30.1,A3_2,1.4169999999999998,yQC40,1,0
1200,30.1,A3_2,1.425,yQC40,1,0
1215,30.1,A3_2,1.435,yQC40,1,0
1230,30.2,A3_2,1.442,yQC40,1,0
1245,30.2,A3_2,1.446,yQC40,1,0
1260,30.1,A3_2,1.4509999999999998,yQC40,1,0
1275,30.1,A3_2,1.46,yQC40,1,0
1290,30.2,A3_2,1.464,yQC40,1,0
1305,30.1,A3_2,1.474,yQC40,1,0
1320,30.2,A3_2,1.4780000000000002,yQC40,1,0
0,30.0,A4_2,0.11900000000000001,yQC41,3,0
15,30.0,A4_2,0.12300000000000001,yQC41,3,0
30,30.0,A4_2,0.124,yQC41,3,0
45,30.1,A4_2,0.124,yQC41,3,0
60,30.1,A4_2,0.126,yQC41,3,0
75,30.1,A4_2,0.128,yQC41,3,0
90,30.1,A4_2,0.133,yQC41,3,0
105,30.1,A4_2,0.138,yQC41,3,0
120,30.1,A4_2,0.14,yQC41,3,0
135,30.1,A4_2,0.146,yQC41,3,0
150,30.1,A4_2,0.151,yQC41,3,0
165,30.1,A4_2,0.159,yQC41,3,0
180,30.1,A4_2,0.163,yQC41,3,0
195,30.1,A4_2,0.171,yQC41,3,0
210,30.2,A4_2,0.179,yQC41,3,0
225,30.1,A4_2,0.191,yQC41,3,0
240,30.2,A4_2,0.20199999999999999,yQC41,3,0
255,30.1,A4_2,0.213,yQC41,3,0
270,30.1,A4_2,0.22899999999999998,yQC41,3,0
285,30.2,A4_2,0.242,yQC41,3,0
300,30.1,A4_2,0.262,yQC41,3,0
315,30.1,A4_2,0.284,yQC41,3,0
330,30.1,A4_2,0.305,yQC41,3,0
345,30.1,A4_2,0.33,yQC41,3,0
360,30.1,A4_2,0.36,yQC41,3,0
375,30.1,A4_2,0.387,yQC41,3,0
390,30.1,A4_2,0.425,yQC41,3,0
405,30.1,A4_2,0.46,yQC41,3,0
420,30.2,A4_2,0.5,yQC41,3,0
435,30.1,A4_2,0.54,yQC41,3,0
450,30.2,A4_2,0.5870000000000001,yQC41,3,0
465,30.2,A4_2,0.633,yQC41,3,0
480,30.1,A4_2,0.674,yQC41,3,0
495,30.2,A4_2,0.72,yQC41,3,0
510,30.2,A4_2,0.769,yQC41,3,0
525,30.2,A4_2,0.8190000000000001,yQC41,3,0
540,30.2,A4_2,0.87,yQC41,3,0
555,30.2,A4_2,0.9259999999999999,yQC41,3,0
570,30.2,A4_2,0.98,yQC41,3,0
585,30.2,A4_2,1.035,yQC41,3,0
600,30.1,A4_2,1.079,yQC41,3,0
615,30.1,A4_2,1.123,yQC41,3,0
630,30.2,A4_2,1.145,yQC41,3,0
645,30.1,A4_2,1.15,yQC41,3,0
660,30.1,A4_2,1.162,yQC41,3,0
675,30.2,A4_2,1.171,yQC41,3,0
690,30.1,A4_2,1.171,yQC41,3,0
705,30.2,A4_2,1.178,yQC41,3,0
720,30.2,A4_2,1.18,yQC41,3,0
735,30.1,A4_2,1.181,yQC41,3,0
750,30.1,A4_2,1.187,yQC41,3,0
765,30.2,A4_2,1.197,yQC41,3,0
780,30.1,A4_2,1.208,yQC41,3,0
795,30.1,A4_2,1.212,yQC41,3,0
810,30.1,A4_2,1.215,yQC41,3,0
825,30.2,A4_2,1.228,yQC41,3,0
840,30.2,A4_2,1.236,yQC41,3,0
855,30.2,A4_2,1.244,yQC41,3,0
870,30.2,A4_2,1.2570000000000001,yQC41,3,0
885,30.2,A4_2,1.268,yQC41,3,0
900,30.1,A4_2,1.275,yQC41,3,0
915,30.1,A4_2,1.2819999999999998,yQC41,3,0
930,30.2,A4_2,1.294,yQC41,3,0
945,30.2,A4_2,1.306,yQC41,3,0
960,30.1,A4_2,1.307,yQC41,3,0
975,30.1,A4_2,1.317,yQC41,3,0
990,30.2,A4_2,1.325,yQC41,3,0
1005,30.2,A4_2,1.329,yQC41,3,0
1020,30.1,A4_2,1.344,yQC41,3,0
1035,30.2,A4_2,1.35,yQC41,3,0
1050,30.2,A4_2,1.355,yQC41,3,0
1065,30.1,A4_2,1.379,yQC41,3,0
1080,30.1,A4_2,1.3840000000000001,yQC41,3,0
1095,30.1,A4_2,1.386,yQC41,3,0
1110,30.1,A4_2,1.3969999999999998,yQC41,3,0
1125,30.1,A4_2,1.4080000000000001,yQC41,3,0
1140,30.2,A4_2,1.412,yQC41,3,0
1155,30.2,A4_2,1.421,yQC41,3,0
1170,30.1,A4_2,1.426,yQC41,3,0
1185,30.1,A4_2,1.4340000000000002,yQC41,3,0
1200,30.1,A4_2,1.442,yQC41,3,0
1215,30.1,A4_2,1.444,yQC41,3,0
1230,30.2,A4_2,1.4469999999999998,yQC41,3,0
1245,30.2,A4_2,1.459,yQC41,3,0
1260,30.1,A4_2,1.464,yQC41,3,0
1275,30.1,A4_2,1.47,yQC41,3,0
1290,30.2,A4_2,1.48,yQC41,3,0
1305,30.1,A4_2,1.483,yQC41,3,0
1320,30.2,A4_2,1.492,yQC41,3,0
0,30.0,A5_2,0.11800000000000001,yQC41,3,0
15,30.0,A5_2,0.12,yQC41,3,0
30,30.0,A5_2,0.12,yQC41,3,0
45,30.1,A5_2,0.121,yQC41,3,0
60,30.1,A5_2,0.124,yQC41,3,0
75,30.1,A5_2,0.126,yQC41,3,0
90,30.1,A5_2,0.13,yQC41,3,0
105,30.1,A5_2,0.133,yQC41,3,0
120,30.1,A5_2,0.139,yQC41,3,0
135,30.1,A5_2,0.14300000000000002,yQC41,3,0
150,30.1,A5_2,0.147,yQC41,3,0
165,30.1,A5_2,0.154,yQC41,3,0
180,30.1,A5_2,0.16,yQC41,3,0
195,30.1,A5_2,0.166,yQC41,3,0
210,30.2,A5_2,0.17300000000000001,yQC41,3,0
225,30.1,A5_2,0.184,yQC41,3,0
240,30.2,A5_2,0.196,yQC41,3,0
255,30.1,A5_2,0.205,yQC41,3,0
270,30.1,A5_2,0.21899999999999997,yQC41,3,0
285,30.2,A5_2,0.23399999999999999,yQC41,3,0
300,30.1,A5_2,0.248,yQC41,3,0
315,30.1,A5_2,0.265,yQC41,3,0
330,30.1,A5_2,0.294,yQC41,3,0
345,30.1,A5_2,0.312,yQC41,3,0
360,30.1,A5_2,0.33799999999999997,yQC41,3,0
375,30.1,A5_2,0.368,yQC41,3,0
390,30.1,A5_2,0.4,yQC41,3,0
405,30.1,A5_2,0.43799999999999994,yQC41,3,0
420,30.2,A5_2,0.46799999999999997,yQC41,3,0
435,30.1,A5_2,0.515,yQC41,3,0
450,30.2,A5_2,0.552,yQC41,3,0
465,30.2,A5_2,0.601,yQC41,3,0
480,30.1,A5_2,0.657,yQC41,3,0
495,30.2,A5_2,0.7040000000000001,yQC41,3,0
510,30.2,A5_2,0.748,yQC41,3,0
525,30.2,A5_2,0.799,yQC41,3,0
540,30.2,A5_2,0.85,yQC41,3,0
555,30.2,A5_2,0.907,yQC41,3,0
570,30.2,A5_2,0.9670000000000001,yQC41,3,0
585,30.2,A5_2,1.016,yQC41,3,0
600,30.1,A5_2,1.0659999999999998,yQC41,3,0
615,30.1,A5_2,1.11,yQC41,3,0
630,30.2,A5_2,1.137,yQC41,3,0
645,30.1,A5_2,1.155,yQC41,3,0
660,30.1,A5_2,1.16,yQC41,3,0
675,30.2,A5_2,1.1640000000000001,yQC41,3,0
690,30.1,A5_2,1.17,yQC41,3,0
705,30.2,A5_2,1.17,yQC41,3,0
720,30.2,A5_2,1.172,yQC41,3,0
735,30.1,A5_2,1.173,yQC41,3,0
750,30.1,A5_2,1.179,yQC41,3,0
765,30.2,A5_2,1.179,yQC41,3,0
780,30.1,A5_2,1.185,yQC41,3,0
795,30.1,A5_2,1.185,yQC41,3,0
810,30.1,A5_2,1.19,yQC41,3,0
825,30.2,A5_2,1.2,yQC41,3,0
840,30.2,A5_2,1.198,yQC41,3,0
855,30.2,A5_2,1.21,yQC41,3,0
870,30.2,A5_2,1.216,yQC41,3,0
885,30.2,A5_2,1.2229999999999999,yQC41,3,0
900,30.1,A5_2,1.228,yQC41,3,0
915,30.1,A5_2,1.235,yQC41,3,0
930,30.2,A5_2,1.246,yQC41,3,0
945,30.2,A5_2,1.253,yQC41,3,0
960,30.1,A5_2,1.26,yQC41,3,0
975,30.1,A5_2,1.264,yQC41,3,0
990,30.2,A5_2,1.272,yQC41,3,0
1005,30.2,A5_2,1.2819999999999998,yQC41,3,0
1020,30.1,A5_2,1.29,yQC41,3,0
1035,30.2,A5_2,1.2990000000000002,yQC41,3,0
1050,30.2,A5_2,1.307,yQC41,3,0
1065,30.1,A5_2,1.3119999999999998,yQC41,3,0
1080,30.1,A5_2,1.315,yQC41,3,0
1095,30.1,A5_2,1.324,yQC41,3,0
1110,30.1,A5_2,1.331,yQC41,3,0
1125,30.1,A5_2,1.339,yQC41,3,0
1140,30.2,A5_2,1.3459999999999999,yQC41,3,0
1155,30.2,A5_2,1.3559999999999999,yQC41,3,0
1170,30.1,A5_2,1.3619999999999999,yQC41,3,0
1185,30.1,A5_2,1.368,yQC41,3,0
1200,30.1,A5_2,1.3730000000000002,yQC41,3,0
1215,30.1,A5_2,1.381,yQC41,3,0
1230,30.2,A5_2,1.391,yQC41,3,0
1245,30.2,A5_2,1.399,yQC41,3,0
1260,30.1,A5_2,1.406,yQC41,3,0
1275,30.1,A5_2,1.41,yQC41,3,0
1290,30.2,A5_2,1.419,yQC41,3,0
1305,30.1,A5_2,1.425,yQC41,3,0
1320,30.2,A5_2,1.429,yQC41,3,0
0,30.0,A6_2,0.124,yQC41,3,0
15,30.0,A6_2,0.125,yQC41,3,0
30,30.0,A6_2,0.126,yQC41,3,0
45,30.1,A6_2,0.126,yQC41,3,0
60,30.1,A6_2,0.128,yQC41,3,0
75,30.1,A6_2,0.132,yQC41,3,0
90,30.1,A6_2,0.133,yQC41,3,0
105,30.1,A6_2,0.138,yQC41,3,0
120,30.1,A6_2,0.14300000000000002,yQC41,3,0
135,30.1,A6_2,0.145,yQC41,3,0
150,30.1,A6_2,0.151,yQC41,3,0
165,30.1,A6_2,0.159,yQC41,3,0
180,30.1,A6_2,0.16399999999999998,yQC41,3,0
195,30.1,A6_2,0.171,yQC41,3,0
210,30.2,A6_2,0.18,yQC41,3,0
225,30.1,A6_2,0.192,yQC41,3,0
240,30.2,A6_2,0.20600000000000002,yQC41,3,0
255,30.1,A6_2,0.214,yQC41,3,0
270,30.1,A6_2,0.231,yQC41,3,0
285,30.2,A6_2,0.247,yQC41,3,0
300,30.1,A6_2,0.268,yQC41,3,0
315,30.1,A6_2,0.287,yQC41,3,0
330,30.1,A6_2,0.307,yQC41,3,0
345,30.1,A6_2,0.33399999999999996,yQC41,3,0
360,30.1,A6_2,0.36700000000000005,yQC41,3,0
375,30.1,A6_2,0.39899999999999997,yQC41,3,0
390,30.1,A6_2,0.43799999999999994,yQC41,3,0
405,30.1,A6_2,0.47600000000000003,yQC41,3,0
420,30.2,A6_2,0.514,yQC41,3,0
435,30.1,A6_2,0.565,yQC41,3,0
450,30.2,A6_2,0.614,yQC41,3,0
465,30.2,A6_2,0.667,yQC41,3,0
480,30.1,A6_2,0.716,yQC41,3,0
495,30.2,A6_2,0.76,yQC41,3,0
510,30.2,A6_2,0.818,yQC41,3,0
525,30.2,A6_2,0.873,yQC41,3,0
540,30.2,A6_2,0.927,yQC41,3,0
555,30.2,A6_2,0.983,yQC41,3,0
570,30.2,A6_2,1.034,yQC41,3,0
585,30.2,A6_2,1.085,yQC41,3,0
600,30.1,A6_2,1.124,yQC41,3,0
615,30.1,A6_2,1.162,yQC41,3,0
630,30.2,A6_2,1.182,yQC41,3,0
645,30.1,A6_2,1.188,yQC41,3,0
660,30.1,A6_2,1.192,yQC41,3,0
675,30.2,A6_2,1.202,yQC41,3,0
690,30.1,A6_2,1.2,yQC41,3,0
705,30.2,A6_2,1.204,yQC41,3,0
720,30.2,A6_2,1.207,yQC41,3,0
735,30.1,A6_2,1.214,yQC41,3,0
750,30.1,A6_2,1.215,yQC41,3,0
765,30.2,A6_2,1.227,yQC41,3,0
780,30.1,A6_2,1.236,yQC41,3,0
795,30.1,A6_2,1.235,yQC41,3,0
810,30.1,A6_2,1.245,yQC41,3,0
825,30.2,A6_2,1.246,yQC41,3,0
840,30.2,A6_2,1.26,yQC41,3,0
855,30.2,A6_2,1.262,yQC41,3,0
870,30.2,A6_2,1.27,yQC41,3,0
885,30.2,A6_2,1.276,yQC41,3,0
900,30.1,A6_2,1.291,yQC41,3,0
915,30.1,A6_2,1.2919999999999998,yQC41,3,0
930,30.2,A6_2,1.3030000000000002,yQC41,3,0
945,30.2,A6_2,1.304,yQC41,3,0
960,30.1,A6_2,1.317,yQC41,3,0
975,30.1,A6_2,1.319,yQC41,3,0
990,30.2,A6_2,1.327,yQC41,3,0
1005,30.2,A6_2,1.335,yQC41,3,0
1020,30.1,A6_2,1.341,yQC41,3,0
1035,30.2,A6_2,1.3430000000000002,yQC41,3,0
1050,30.2,A6_2,1.3530000000000002,yQC41,3,0
1065,30.1,A6_2,1.361,yQC41,3,0
1080,30.1,A6_2,1.367,yQC41,3,0
1095,30.1,A6_2,1.3730000000000002,yQC41,3,0
1110,30.1,A6_2,1.379,yQC41,3,0
1125,30.1,A6_2,1.3880000000000001,yQC41,3,0
1140,30.2,A6_2,1.41,yQC41,3,0
1155,30.2,A6_2,1.413,yQC41,3,0
1170,30.1,A6_2,1.4180000000000001,yQC41,3,0
1185,30.1,A6_2,1.422,yQC41,3,0
1200,30.1,A6_2,1.435,yQC41,3,0
1215,30.1,A6_2,1.4380000000000002,yQC41,3,0
1230,30.2,A6_2,1.452,yQC41,3,0
1245,30.2,A6_2,1.454,yQC41,3,0
1260,30.1,A6_2,1.4580000000000002,yQC41,3,0
1275,30.1,A6_2,1.4680000000000002,yQC41,3,0
1290,30.2,A6_2,1.463,yQC41,3,0
1305,30.1,A6_2,1.473,yQC41,3,0
1320,30.2,A6_2,1.483,yQC41,3,0
0,30.0,A7_2,0.11800000000000001,yQC42,1,0
15,30.0,A7_2,0.12,yQC42,1,0
30,30.0,A7_2,0.121,yQC42,1,0
45,30.1,A7_2,0.122,yQC42,1,0
60,30.1,A7_2,0.124,yQC42,1,0
75,30.1,A7_2,0.126,yQC42,1,0
90,30.1,A7_2,0.13,yQC42,1,0
105,30.1,A7_2,0.133,yQC42,1,0
120,30.1,A7_2,0.138,yQC42,1,0
135,30.1,A7_2,0.142,yQC42,1,0
150,30.1,A7_2,0.147,yQC42,1,0
165,30.1,A7_2,0.153,yQC42,1,0
180,30.1,A7_2,0.16,yQC42,1,0
195,30.1,A7_2,0.16899999999999998,yQC42,1,0
210,30.2,A7_2,0.17600000000000002,yQC42,1,0
225,30.1,A7_2,0.18,yQC42,1,0
240,30.2,A7_2,0.196,yQC42,1,0
255,30.1,A7_2,0.20600000000000002,yQC42,1,0
270,30.1,A7_2,0.222,yQC42,1,0
285,30.2,A7_2,0.239,yQC42,1,0
300,30.1,A7_2,0.252,yQC42,1,0
315,30.1,A7_2,0.278,yQC42,1,0
330,30.1,A7_2,0.297,yQC42,1,0
345,30.1,A7_2,0.324,yQC42,1,0
360,30.1,A7_2,0.353,yQC42,1,0
375,30.1,A7_2,0.37799999999999995,yQC42,1,0
390,30.1,A7_2,0.419,yQC42,1,0
405,30.1,A7_2,0.451,yQC42,1,0
420,30.2,A7_2,0.493,yQC42,1,0
435,30.1,A7_2,0.5329999999999999,yQC42,1,0
450,30.2,A7_2,0.583,yQC42,1,0
465,30.2,A7_2,0.63,yQC42,1,0
480,30.1,A7_2,0.68,yQC42,1,0
495,30.2,A7_2,0.735,yQC42,1,0
510,30.2,A7_2,0.782,yQC42,1,0
525,30.2,A7_2,0.838,yQC42,1,0
540,30.2,A7_2,0.899,yQC42,1,0
555,30.2,A7_2,0.9540000000000001,yQC42,1,0
570,30.2,A7_2,1.01,yQC42,1,0
585,30.2,A7_2,1.061,yQC42,1,0
600,30.1,A7_2,1.109,yQC42,1,0
615,30.1,A7_2,1.1420000000000001,yQC42,1,0
630,30.2,A7_2,1.1640000000000001,yQC42,1,0
645,30.1,A7_2,1.175,yQC42,1,0
660,30.1,A7_2,1.18,yQC42,1,0
675,30.2,A7_2,1.182,yQC42,1,0
690,30.1,A7_2,1.196,yQC42,1,0
705,30.2,A7_2,1.202,yQC42,1,0
720,30.2,A7_2,1.208,yQC42,1,0
735,30.1,A7_2,1.207,yQC42,1,0
750,30.1,A7_2,1.214,yQC42,1,0
765,30.2,A7_2,1.227,yQC42,1,0
780,30.1,A7_2,1.224,yQC42,1,0
795,30.1,A7_2,1.234,yQC42,1,0
810,30.1,A7_2,1.236,yQC42,1,0
825,30.2,A7_2,1.24,yQC42,1,0
840,30.2,A7_2,1.245,yQC42,1,0
855,30.2,A7_2,1.244,yQC42,1,0
870,30.2,A7_2,1.261,yQC42,1,0
885,30.2,A7_2,1.261,yQC42,1,0
900,30.1,A7_2,1.2670000000000001,yQC42,1,0
915,30.1,A7_2,1.274,yQC42,1,0
930,30.2,A7_2,1.2919999999999998,yQC42,1,0
945,30.2,A7_2,1.285,yQC42,1,0
960,30.1,A7_2,1.296,yQC42,1,0
975,30.1,A7_2,1.301,yQC42,1,0
990,30.2,A7_2,1.3119999999999998,yQC42,1,0
1005,30.2,A7_2,1.3159999999999998,yQC42,1,0
1020,30.1,A7_2,1.321,yQC42,1,0
1035,30.2,A7_2,1.328,yQC42,1,0
1050,30.2,A7_2,1.335,yQC42,1,0
1065,30.1,A7_2,1.35,yQC42,1,0
1080,30.1,A7_2,1.347,yQC42,1,0
1095,30.1,A7_2,1.358,yQC42,1,0
1110,30.1,A7_2,1.3630000000000002,yQC42,1,0
1125,30.1,A7_2,1.37,yQC42,1,0
1140,30.2,A7_2,1.3780000000000001,yQC42,1,0
1155,30.2,A7_2,1.3840000000000001,yQC42,1,0
1170,30.1,A7_2,1.3940000000000001,yQC42,1,0
1185,30.1,A7_2,1.4,yQC42,1,0
1200,30.1,A7_2,1.4069999999999998,yQC42,1,0
1215,30.1,A7_2,1.4140000000000001,yQC42,1,0
1230,30.2,A7_2,1.419,yQC42,1,0
1245,30.2,A7_2,1.429,yQC42,1,0
1260,30.1,A7_2,1.4480000000000002,yQC42,1,0
1275,30.1,A7_2,1.45,yQC42,1,0
1290,30.2,A7_2,1.4469999999999998,yQC42,1,0
1305,30.1,A7_2,1.46,yQC42,1,0
1320,30.2,A7_2,1.472,yQC42,1,0
0,30.0,A8_2,0.11599999999999999,yQC42,1,0
15,30.0,A8_2,0.11800000000000001,yQC42,1,0
30,30.0,A8_2,0.11900000000000001,yQC42,1,0
45,30.1,A8_2,0.12,yQC42,1,0
60,30.1,A8_2,0.121,yQC42,1,0
75,30.1,A8_2,0.12300000000000001,yQC42,1,0
90,30.1,A8_2,0.125,yQC42,1,0
105,30.1,A8_2,0.128,yQC42,1,0
120,30.1,A8_2,0.131,yQC42,1,0
135,30.1,A8_2,0.134,yQC42,1,0
150,30.1,A8_2,0.14,yQC42,1,0
165,30.1,A8_2,0.14400000000000002,yQC42,1,0
180,30.1,A8_2,0.14800000000000002,yQC42,1,0
195,30.1,A8_2,0.155,yQC42,1,0
210,30.2,A8_2,0.161,yQC42,1,0
225,30.1,A8_2,0.16699999999999998,yQC42,1,0
240,30.2,A8_2,0.17800000000000002,yQC42,1,0
255,30.1,A8_2,0.187,yQC42,1,0
270,30.1,A8_2,0.196,yQC42,1,0
285,30.2,A8_2,0.20800000000000002,yQC42,1,0
300,30.1,A8_2,0.225,yQC42,1,0
315,30.1,A8_2,0.24100000000000002,yQC42,1,0
330,30.1,A8_2,0.257,yQC42,1,0
345,30.1,A8_2,0.278,yQC42,1,0
360,30.1,A8_2,0.298,yQC42,1,0
375,30.1,A8_2,0.326,yQC42,1,0
390,30.1,A8_2,0.359,yQC42,1,0
405,30.1,A8_2,0.387,yQC42,1,0
420,30.2,A8_2,0.418,yQC42,1,0
435,30.1,A8_2,0.457,yQC42,1,0
450,30.2,A8_2,0.5,yQC42,1,0
465,30.2,A8_2,0.5479999999999999,yQC42,1,0
480,30.1,A8_2,0.5920000000000001,yQC42,1,0
495,30.2,A8_2,0.65,yQC42,1,0
510,30.2,A8_2,0.693,yQC42,1,0
525,30.2,A8_2,0.759,yQC42,1,0
540,30.2,A8_2,0.799,yQC42,1,0
555,30.2,A8_2,0.8640000000000001,yQC42,1,0
570,30.2,A8_2,0.91,yQC42,1,0
585,30.2,A8_2,0.9790000000000001,yQC42,1,0
600,30.1,A8_2,1.038,yQC42,1,0
615,30.1,A8_2,1.093,yQC42,1,0
630,30.2,A8_2,1.139,yQC42,1,0
645,30.1,A8_2,1.182,yQC42,1,0
660,30.1,A8_2,1.206,yQC42,1,0
675,30.2,A8_2,1.214,yQC42,1,0
690,30.1,A8_2,1.227,yQC42,1,0
705,30.2,A8_2,1.237,yQC42,1,0
720,30.2,A8_2,1.2409999999999999,yQC42,1,0
735,30.1,A8_2,1.248,yQC42,1,0
750,30.1,A8_2,1.262,yQC42,1,0
765,30.2,A8_2,1.265,yQC42,1,0
780,30.1,A8_2,1.2670000000000001,yQC42,1,0
795,30.1,A8_2,1.278,yQC42,1,0
810,30.1,A8_2,1.276,yQC42,1,0
825,30.2,A8_2,1.28,yQC42,1,0
840,30.2,A8_2,1.284,yQC42,1,0
855,30.2,A8_2,1.29,yQC42,1,0
870,30.2,A8_2,1.296,yQC42,1,0
885,30.2,A8_2,1.3019999999999998,yQC42,1,0
900,30.1,A8_2,1.304,yQC42,1,0
915,30.1,A8_2,1.3119999999999998,yQC42,1,0
930,30.2,A8_2,1.317,yQC42,1,0
945,30.2,A8_2,1.3259999999999998,yQC42,1,0
960,30.1,A8_2,1.3330000000000002,yQC42,1,0
975,30.1,A8_2,1.34,yQC42,1,0
990,30.2,A8_2,1.347,yQC42,1,0
1005,30.2,A8_2,1.359,yQC42,1,0
1020,30.1,A8_2,1.3780000000000001,yQC42,1,0
1035,30.2,A8_2,1.376,yQC42,1,0
1050,30.2,A8_2,1.379,yQC42,1,0
1065,30.1,A8_2,1.3869999999999998,yQC42,1,0
1080,30.1,A8_2,1.402,yQC42,1,0
1095,30.1,A8_2,1.399,yQC42,1,0
1110,30.1,A8_2,1.41,yQC42,1,0
1125,30.1,A8_2,1.425,yQC42,1,0
1140,30.2,A8_2,1.4180000000000001,yQC42,1,0
1155,30.2,A8_2,1.426,yQC42,1,0
1170,30.1,A8_2,1.431,yQC42,1,0
1185,30.1,A8_2,1.4580000000000002,yQC42,1,0
1200,30.1,A8_2,1.463,yQC42,1,0
1215,30.1,A8_2,1.4680000000000002,yQC42,1,0
1230,30.2,A8_2,1.474,yQC42,1,0
1245,30.2,A8_2,1.479,yQC42,1,0
1260,30.1,A8_2,1.4880000000000002,yQC42,1,0
1275,30.1,A8_2,1.496,yQC42,1,0
1290,30.2,A8_2,1.4980000000000002,yQC42,1,0
1305,30.1,A8_2,1.51,yQC42,1,0
1320,30.2,A8_2,1.514,yQC42,1,0
0,30.0,A9_2,0.11900000000000001,yQC42,1,0
15,30.0,A9_2,0.11900000000000001,yQC42,1,0
30,30.0,A9_2,0.121,yQC42,1,0
45,30.1,A9_2,0.122,yQC42,1,0
60,30.1,A9_2,0.12300000000000001,yQC42,1,0
75,30.1,A9_2,0.125,yQC42,1,0
90,30.1,A9_2,0.127,yQC42,1,0
105,30.1,A9_2,0.131,yQC42,1,0
120,30.1,A9_2,0.133,yQC42,1,0
135,30.1,A9_2,0.135,yQC42,1,0
150,30.1,A9_2,0.14,yQC42,1,0
165,30.1,A9_2,0.14400000000000002,yQC42,1,0
180,30.1,A9_2,0.15,yQC42,1,0
195,30.1,A9_2,0.157,yQC42,1,0
210,30.2,A9_2,0.162,yQC42,1,0
225,30.1,A9_2,0.16899999999999998,yQC42,1,0
240,30.2,A9_2,0.179,yQC42,1,0
255,30.1,A9_2,0.188,yQC42,1,0
270,30.1,A9_2,0.2,yQC42,1,0
285,30.2,A9_2,0.21100000000000002,yQC42,1,0
300,30.1,A9_2,0.225,yQC42,1,0
315,30.1,A9_2,0.24,yQC42,1,0
330,30.1,A9_2,0.257,yQC42,1,0
345,30.1,A9_2,0.278,yQC42,1,0
360,30.1,A9_2,0.299,yQC42,1,0
375,30.1,A9_2,0.325,yQC42,1,0
390,30.1,A9_2,0.35100000000000003,yQC42,1,0
405,30.1,A9_2,0.384,yQC42,1,0
420,30.2,A9_2,0.418,yQC42,1,0
435,30.1,A9_2,0.45799999999999996,yQC42,1,0
450,30.2,A9_2,0.494,yQC42,1,0
465,30.2,A9_2,0.54,yQC42,1,0
480,30.1,A9_2,0.584,yQC42,1,0
495,30.2,A9_2,0.637,yQC42,1,0
510,30.2,A9_2,0.6920000000000001,yQC42,1,0
525,30.2,A9_2,0.742,yQC42,1,0
540,30.2,A9_2,0.792,yQC42,1,0
555,30.2,A9_2,0.848,yQC42,1,0
570,30.2,A9_2,0.9079999999999999,yQC42,1,0
585,30.2,A9_2,0.9670000000000001,yQC42,1,0
600,30.1,A9_2,1.024,yQC42,1,0
615,30.1,A9_2,1.074,yQC42,1,0
630,30.2,A9_2,1.124,yQC42,1,0
645,30.1,A9_2,1.1640000000000001,yQC42,1,0
660,30.1,A9_2,1.188,yQC42,1,0
675,30.2,A9_2,1.199,yQC42,1,0
690,30.1,A9_2,1.2009999999999998,yQC42,1,0
705,30.2,A9_2,1.207,yQC42,1,0
720,30.2,A9_2,1.207,yQC42,1,0
735,30.1,A9_2,1.203,yQC42,1,0
750,30.1,A9_2,1.206,yQC42,1,0
765,30.2,A9_2,1.212,yQC42,1,0
780,30.1,A9_2,1.214,yQC42,1,0
795,30.1,A9_2,1.215,yQC42,1,0
810,30.1,A9_2,1.222,yQC42,1,0
825,30.2,A9_2,1.224,yQC42,1,0
840,30.2,A9_2,1.227,yQC42,1,0
855,30.2,A9_2,1.234,yQC42,1,0
870,30.2,A9_2,1.245,yQC42,1,0
885,30.2,A9_2,1.253,yQC42,1,0
900,30.1,A9_2,1.256,yQC42,1,0
915,30.1,A9_2,1.266,yQC42,1,0
930,30.2,A9_2,1.268,yQC42,1,0
945,30.2,A9_2,1.278,yQC42,1,0
960,30.1,A9_2,1.284,yQC42,1,0
975,30.1,A9_2,1.296,yQC42,1,0
990,30.2,A9_2,1.3030000000000002,yQC42,1,0
1005,30.2,A9_2,1.311,yQC42,1,0
1020,30.1,A9_2,1.32,yQC42,1,0
1035,30.2,A9_2,1.325,yQC42,1,0
1050,30.2,A9_2,1.3330000000000002,yQC42,1,0
1065,30.1,A9_2,1.339,yQC42,1,0
1080,30.1,A9_2,1.348,yQC42,1,0
1095,30.1,A9_2,1.354,yQC42,1,0
1110,30.1,A9_2,1.36,yQC42,1,0
1125,30.1,A9_2,1.368,yQC42,1,0
1140,30.2,A9_2,1.376,yQC42,1,0
1155,30.2,A9_2,1.3840000000000001,yQC42,1,0
1170,30.1,A9_2,1.3880000000000001,yQC42,1,0
1185,30.1,A9_2,1.395,yQC42,1,0
