label,area_cell,intensity_sum_cell,area_nuc,intensity_sum_nuc,channel,im_name,strain
36,6024,108811852,510,9210358,4,09182019_hCTD_9,hCTD
37,4574,85682023,630,11987845,4,09182019_hCTD_9,hCTD
38,2519,44548552,402,7117635,4,09182019_hCTD_9,hCTD
39,5737,102189268,607,10745809,4,09182019_hCTD_9,hCTD
1,3927,5119386,252,473544,0,09182019_wCTD_24,wCTD
2,4959,8847525,519,1319652,0,09182019_wCTD_24,wCTD
3,2874,6480370,294,997172,0,09182019_wCTD_24,wCTD
4,2911,6644879,291,992465,0,09182019_wCTD_24,wCTD
5,2507,4807004,310,781628,0,09182019_wCTD_24,wCTD
7,2958,4081790,258,517542,0,09182019_wCTD_24,wCTD
8,2546,3549753,266,481367,0,09182019_wCTD_24,wCTD
9,4012,7238856,309,923219,0,09182019_wCTD_24,wCTD
10,3044,4900669,293,615550,0,09182019_wCTD_24,wCTD
11,2337,4719693,201,654934,0,09182019_wCTD_24,wCTD
12,2846,5951872,327,916505,0,09182019_wCTD_24,wCTD
13,3164,5375839,287,689628,0,09182019_wCTD_24,wCTD
14,3425,4894554,283,729793,0,09182019_wCTD_24,wCTD
15,3265,5119412,322,903768,0,09182019_wCTD_24,wCTD
16,3417,7087249,343,1095620,0,09182019_wCTD_24,wCTD
17,4291,6355712,359,817411,0,09182019_wCTD_24,wCTD
18,3884,7915893,330,1010461,0,09182019_wCTD_24,wCTD
19,3666,7908322,318,1001217,0,09182019_wCTD_24,wCTD
20,3336,5833306,326,906491,0,09182019_wCTD_24,wCTD
21,3004,6421313,314,910764,0,09182019_wCTD_24,wCTD
22,5994,11434428,434,888513,0,09182019_wCTD_24,wCTD
23,2828,4720845,308,754052,0,09182019_wCTD_24,wCTD
24,3188,6439982,287,860231,0,09182019_wCTD_24,wCTD
25,3125,5216197,457,1129454,0,09182019_wCTD_24,wCTD
26,3458,7022530,373,1073753,0,09182019_wCTD_24,wCTD
27,3836,7271694,375,1069522,0,09182019_wCTD_24,wCTD
28,3710,7917500,505,1484223,0,09182019_wCTD_24,wCTD
29,3018,5362090,307,856912,0,09182019_wCTD_24,wCTD
30,3272,6229482,276,720533,0,09182019_wCTD_24,wCTD
31,1703,3848122,180,475116,0,09182019_wCTD_24,wCTD
32,4886,12604401,917,3448202,0,09182019_wCTD_24,wCTD
33,3730,5524709,315,768413,0,09182019_wCTD_24,wCTD
34,2874,6218829,380,1171167,0,09182019_wCTD_24,wCTD
35,3432,5188666,284,743680,0,09182019_wCTD_24,wCTD
36,4365,8249384,367,1094998,0,09182019_wCTD_24,wCTD
37,3815,7720937,283,833492,0,09182019_wCTD_24,wCTD
38,4337,8241783,340,1045735,0,09182019_wCTD_24,wCTD
39,3567,5550661,331,925698,0,09182019_wCTD_24,wCTD
40,3899,6629055,387,982823,0,09182019_wCTD_24,wCTD
41,3580,5402918,336,745982,0,09182019_wCTD_24,wCTD
42,2842,6644234,451,1435314,0,09182019_wCTD_24,wCTD
43,3292,6191801,371,1039714,0,09182019_wCTD_24,wCTD
44,4138,8333287,326,963866,0,09182019_wCTD_24,wCTD
45,4330,12593623,852,3210491,0,09182019_wCTD_24,wCTD
46,3202,5523604,280,763869,0,09182019_wCTD_24,wCTD
47,2933,6278025,395,1101652,0,09182019_wCTD_24,wCTD
49,3866,8397404,466,1380253,0,09182019_wCTD_24,wCTD
50,3504,7426394,360,1083200,0,09182019_wCTD_24,wCTD
51,4257,7904849,312,995244,0,09182019_wCTD_24,wCTD
52,5078,9352591,424,1361907,0,09182019_wCTD_24,wCTD
53,2611,5878726,324,979408,0,09182019_wCTD_24,wCTD
54,3337,6404061,449,1411321,0,09182019_wCTD_24,wCTD
55,3670,5432096,439,1089614,0,09182019_wCTD_24,wCTD
56,3953,6268135,363,775572,0,09182019_wCTD_24,wCTD
57,4250,8250699,443,1221283,0,09182019_wCTD_24,wCTD
58,3381,6186655,374,874325,0,09182019_wCTD_24,wCTD
59,3080,6818226,362,1203256,0,09182019_wCTD_24,wCTD
60,3168,6483743,315,977588,0,09182019_wCTD_24,wCTD
61,3183,5170283,374,988752,0,09182019_wCTD_24,wCTD
62,3939,6820895,356,970394,0,09182019_wCTD_24,wCTD
63,4512,7146779,337,819736,0,09182019_wCTD_24,wCTD
64,2949,5510949,380,983584,0,09182019_wCTD_24,wCTD
65,3927,5860745,486,1245591,0,09182019_wCTD_24,wCTD
66,3613,6506196,435,1475888,0,09182019_wCTD_24,wCTD
67,3683,6684181,421,1197629,0,09182019_wCTD_24,wCTD
68,3014,5063815,343,976191,0,09182019_wCTD_24,wCTD
69,3631,8906107,640,2254647,0,09182019_wCTD_24,wCTD
70,3601,9166640,444,1509589,0,09182019_wCTD_24,wCTD
71,3616,7543210,339,957016,0,09182019_wCTD_24,wCTD
72,3471,7831007,356,1120209,0,09182019_wCTD_24,wCTD
73,3511,7902585,439,1308030,0,09182019_wCTD_24,wCTD
74,3684,4824785,403,978970,0,09182019_wCTD_24,wCTD
75,3796,7287483,454,1269328,0,09182019_wCTD_24,wCTD
76,2998,6265850,407,1184209,0,09182019_wCTD_24,wCTD
77,3827,7891869,453,1424361,0,09182019_wCTD_24,wCTD
78,2874,5743182,644,1663761,0,09182019_wCTD_24,wCTD
79,3770,5458043,442,841434,0,09182019_wCTD_24,wCTD
80,3446,6004108,445,1270422,0,09182019_wCTD_24,wCTD
81,3974,7318688,438,1318999,0,09182019_wCTD_24,wCTD
82,2789,6651540,650,1973877,0,09182019_wCTD_24,wCTD
83,4752,8174987,505,1478047,0,09182019_wCTD_24,wCTD
84,2858,4344289,421,884559,0,09182019_wCTD_24,wCTD
85,3126,6570484,431,1297623,0,09182019_wCTD_24,wCTD
86,3328,5484379,407,913931,0,09182019_wCTD_24,wCTD
87,4044,7309129,459,1441267,0,09182019_wCTD_24,wCTD
88,4107,6632806,423,1079203,0,09182019_wCTD_24,wCTD
90,2672,6418667,337,1112534,0,09182019_wCTD_24,wCTD
91,3167,6628007,418,1237838,0,09182019_wCTD_24,wCTD
92,3761,8541649,595,1831600,0,09182019_wCTD_24,wCTD
93,4640,5959321,349,741079,0,09182019_wCTD_24,wCTD
94,2320,6037863,482,1498388,0,09182019_wCTD_24,wCTD
95,4110,8766742,492,1514350,0,09182019_wCTD_24,wCTD
96,3943,8569052,398,1085825,0,09182019_wCTD_24,wCTD
97,3311,5741187,370,956490,0,09182019_wCTD_24,wCTD
98,4333,6888051,382,1036047,0,09182019_wCTD_24,wCTD
99,2552,5878206,374,1103461,0,09182019_wCTD_24,wCTD
100,3194,4999881,410,1044387,0,09182019_wCTD_24,wCTD
101,3682,6040715,391,973521,0,09182019_wCTD_24,wCTD
102,3181,7106011,415,1293516,0,09182019_wCTD_24,wCTD
103,4114,4238913,339,763317,0,09182019_wCTD_24,wCTD
105,4244,7974251,681,1706212,0,09182019_wCTD_24,wCTD
106,3247,6231439,400,1083632,0,09182019_wCTD_24,wCTD
107,3427,6769012,382,1030206,0,09182019_wCTD_24,wCTD
108,4325,4605285,389,716782,0,09182019_wCTD_24,wCTD
111,3299,4787065,442,1133888,0,09182019_wCTD_24,wCTD
112,3915,7527646,497,1455038,0,09182019_wCTD_24,wCTD
113,3032,5427644,643,1782431,0,09182019_wCTD_24,wCTD
114,2595,5645390,402,1113099,0,09182019_wCTD_24,wCTD
115,2836,6070041,467,1339491,0,09182019_wCTD_24,wCTD
116,3087,4988291,449,1091906,0,09182019_wCTD_24,wCTD
117,4457,6536552,403,921124,0,09182019_wCTD_24,wCTD
118,3438,5882488,436,1016015,0,09182019_wCTD_24,wCTD
119,2999,5405487,400,952622,0,09182019_wCTD_24,wCTD
120,3718,4844652,461,1034145,0,09182019_wCTD_24,wCTD
121,4521,5876378,449,960738,0,09182019_wCTD_24,wCTD
122,3597,6550252,456,1254903,0,09182019_wCTD_24,wCTD
123,3694,6053124,381,941645,0,09182019_wCTD_24,wCTD
124,3001,5010072,433,1002355,0,09182019_wCTD_24,wCTD
125,3856,6267187,352,890841,0,09182019_wCTD_24,wCTD
126,3280,4858398,392,854981,0,09182019_wCTD_24,wCTD
127,3577,5541974,427,1074935,0,09182019_wCTD_24,wCTD
128,5242,7664577,578,1126069,0,09182019_wCTD_24,wCTD
1,3927,6361498,252,653506,1,09182019_wCTD_24,wCTD
2,4959,9988120,519,1581167,1,09182019_wCTD_24,wCTD
3,2874,6439678,294,872257,1,09182019_wCTD_24,wCTD
4,2911,5756555,291,837680,1,09182019_wCTD_24,wCTD
5,2507,4884927,310,774781,1,09182019_wCTD_24,wCTD
7,2958,5327183,258,712569,1,09182019_wCTD_24,wCTD
8,2546,3831244,266,526909,1,09182019_wCTD_24,wCTD
9,4012,7698829,309,1114482,1,09182019_wCTD_24,wCTD
10,3044,5855341,293,712415,1,09182019_wCTD_24,wCTD
11,2337,1713984,201,180101,1,09182019_wCTD_24,wCTD
12,2846,5804270,327,1127600,1,09182019_wCTD_24,wCTD
13,3164,5699698,287,655861,1,09182019_wCTD_24,wCTD
14,3425,7170700,283,1045601,1,09182019_wCTD_24,wCTD
15,3265,6094835,322,1146969,1,09182019_wCTD_24,wCTD
16,3417,6511800,343,974230,1,09182019_wCTD_24,wCTD
17,4291,6886956,359,1017338,1,09182019_wCTD_24,wCTD
18,3884,6969491,330,1139754,1,09182019_wCTD_24,wCTD
19,3666,6848806,318,835923,1,09182019_wCTD_24,wCTD
20,3336,6581320,326,1141587,1,09182019_wCTD_24,wCTD
21,3004,6960786,314,1012642,1,09182019_wCTD_24,wCTD
22,5994,10107920,434,764614,1,09182019_wCTD_24,wCTD
23,2828,5026225,308,761103,1,09182019_wCTD_24,wCTD
24,3188,5912009,287,757352,1,09182019_wCTD_24,wCTD
25,3125,8078663,457,1851966,1,09182019_wCTD_24,wCTD
26,3458,8532882,373,1317532,1,09182019_wCTD_24,wCTD
27,3836,7849913,375,1384400,1,09182019_wCTD_24,wCTD
28,3710,11149939,505,2030885,1,09182019_wCTD_24,wCTD
29,3018,6304021,307,990511,1,09182019_wCTD_24,wCTD
30,3272,6523686,276,741305,1,09182019_wCTD_24,wCTD
31,1703,2603642,180,236295,1,09182019_wCTD_24,wCTD
32,4886,16010944,917,4274587,1,09182019_wCTD_24,wCTD
33,3730,1980259,315,228483,1,09182019_wCTD_24,wCTD
34,2874,7241639,380,1574940,1,09182019_wCTD_24,wCTD
35,3432,7217716,284,1132100,1,09182019_wCTD_24,wCTD
36,4365,7294243,367,989988,1,09182019_wCTD_24,wCTD
37,3815,7394114,283,878603,1,09182019_wCTD_24,wCTD
38,4337,7499831,340,994925,1,09182019_wCTD_24,wCTD
39,3567,6839643,331,1218884,1,09182019_wCTD_24,wCTD
40,3899,7582138,387,1223465,1,09182019_wCTD_24,wCTD
41,3580,5897268,336,896685,1,09182019_wCTD_24,wCTD
42,2842,6996771,451,1582273,1,09182019_wCTD_24,wCTD
43,3292,6839787,371,1176774,1,09182019_wCTD_24,wCTD
44,4138,7534500,326,982645,1,09182019_wCTD_24,wCTD
45,4330,13501785,852,3655044,1,09182019_wCTD_24,wCTD
46,3202,6473933,280,860014,1,09182019_wCTD_24,wCTD
47,2933,5655593,395,1001603,1,09182019_wCTD_24,wCTD
49,3866,6210262,466,964606,1,09182019_wCTD_24,wCTD
50,3504,6049892,360,864731,1,09182019_wCTD_24,wCTD
51,4257,6127916,312,695348,1,09182019_wCTD_24,wCTD
52,5078,6662222,424,802599,1,09182019_wCTD_24,wCTD
53,2611,5783478,324,867991,1,09182019_wCTD_24,wCTD
54,3337,4863520,449,932790,1,09182019_wCTD_24,wCTD
55,3670,7660874,439,1579391,1,09182019_wCTD_24,wCTD
56,3953,6083290,363,893057,1,09182019_wCTD_24,wCTD
57,4250,9448112,443,1561913,1,09182019_wCTD_24,wCTD
58,3381,6030211,374,801563,1,09182019_wCTD_24,wCTD
59,3080,6737388,362,1170081,1,09182019_wCTD_24,wCTD
60,3168,7003639,315,1129659,1,09182019_wCTD_24,wCTD
61,3183,4756604,374,905898,1,09182019_wCTD_24,wCTD
62,3939,6161752,356,881650,1,09182019_wCTD_24,wCTD
63,4512,7239588,337,1048078,1,09182019_wCTD_24,wCTD
64,2949,5611431,380,1091094,1,09182019_wCTD_24,wCTD
65,3927,7092177,486,1535228,1,09182019_wCTD_24,wCTD
66,3613,6757777,435,1524552,1,09182019_wCTD_24,wCTD
67,3683,7218756,421,1462159,1,09182019_wCTD_24,wCTD
68,3014,4956093,343,991979,1,09182019_wCTD_24,wCTD
69,3631,8311759,640,2321575,1,09182019_wCTD_24,wCTD
70,3601,9111926,444,1817078,1,09182019_wCTD_24,wCTD
71,3616,6241058,339,873652,1,09182019_wCTD_24,wCTD
72,3471,7680622,356,1136684,1,09182019_wCTD_24,wCTD
73,3511,6593380,439,1103485,1,09182019_wCTD_24,wCTD
74,3684,5454007,403,947290,1,09182019_wCTD_24,wCTD
75,3796,5858978,454,1121888,1,09182019_wCTD_24,wCTD
76,2998,5875589,407,1147803,1,09182019_wCTD_24,wCTD
77,3827,8123943,453,1626249,1,09182019_wCTD_24,wCTD
78,2874,7624013,644,2513277,1,09182019_wCTD_24,wCTD
79,3770,6373071,442,928684,1,09182019_wCTD_24,wCTD
80,3446,6104890,445,1311935,1,09182019_wCTD_24,wCTD
81,3974,7527961,438,1308983,1,09182019_wCTD_24,wCTD
82,2789,8586618,650,2745195,1,09182019_wCTD_24,wCTD
83,4752,9064454,505,1648458,1,09182019_wCTD_24,wCTD
84,2858,4650560,421,987528,1,09182019_wCTD_24,wCTD
85,3126,7967872,431,1623629,1,09182019_wCTD_24,wCTD
86,3328,5912932,407,1065867,1,09182019_wCTD_24,wCTD
87,4044,7035271,459,1515781,1,09182019_wCTD_24,wCTD
88,4107,9454460,423,1546836,1,09182019_wCTD_24,wCTD
90,2672,6881490,337,1232916,1,09182019_wCTD_24,wCTD
91,3167,6640531,418,1246370,1,09182019_wCTD_24,wCTD
92,3761,9278063,595,2110388,1,09182019_wCTD_24,wCTD
93,4640,7452103,349,849628,1,09182019_wCTD_24,wCTD
94,2320,6393950,482,1659735,1,09182019_wCTD_24,wCTD
95,4110,7309855,492,1496301,1,09182019_wCTD_24,wCTD
96,3943,8564984,398,1182238,1,09182019_wCTD_24,wCTD
97,3311,5930717,370,1060754,1,09182019_wCTD_24,wCTD
98,4333,6256432,382,908081,1,09182019_wCTD_24,wCTD
99,2552,6468903,374,1347451,1,09182019_wCTD_24,wCTD
100,3194,4564534,410,1029047,1,09182019_wCTD_24,wCTD
101,3682,5307611,391,812888,1,09182019_wCTD_24,wCTD
102,3181,6388146,415,1309242,1,09182019_wCTD_24,wCTD
103,4114,2095305,339,231018,1,09182019_wCTD_24,wCTD
105,4244,9532787,681,2271583,1,09182019_wCTD_24,wCTD
106,3247,7214895,400,1530051,1,09182019_wCTD_24,wCTD
107,3427,7829566,382,1186620,1,09182019_wCTD_24,wCTD
108,4325,5378149,389,838793,1,09182019_wCTD_24,wCTD
111,3299,4422524,442,1032551,1,09182019_wCTD_24,wCTD
112,3915,7506409,497,1527877,1,09182019_wCTD_24,wCTD
113,3032,8165725,643,2852468,1,09182019_wCTD_24,wCTD
114,2595,5025436,402,1007587,1,09182019_wCTD_24,wCTD
115,2836,5760003,467,1331968,1,09182019_wCTD_24,wCTD
116,3087,5035623,449,910311,1,09182019_wCTD_24,wCTD
117,4457,7262187,403,941045,1,09182019_wCTD_24,wCTD
118,3438,6199084,436,1242821,1,09182019_wCTD_24,wCTD
119,2999,6303233,400,1189948,1,09182019_wCTD_24,wCTD
120,3718,4968454,461,1217719,1,09182019_wCTD_24,wCTD
121,4521,6391637,449,1273324,1,09182019_wCTD_24,wCTD
122,3597,6432477,456,1469397,1,09182019_wCTD_24,wCTD
123,3694,6150353,381,946961,1,09182019_wCTD_24,wCTD
124,3001,5535716,433,1238084,1,09182019_wCTD_24,wCTD
125,3856,5859633,352,963897,1,09182019_wCTD_24,wCTD
126,3280,4579397,392,759070,1,09182019_wCTD_24,wCTD
127,3577,5776325,427,1174733,1,09182019_wCTD_24,wCTD
128,5242,11435019,578,2054926,1,09182019_wCTD_24,wCTD
1,3927,3844276,252,1288716,2,09182019_wCTD_24,wCTD
2,4959,7129591,519,3653988,2,09182019_wCTD_24,wCTD
3,2874,4531728,294,1990138,2,09182019_wCTD_24,wCTD
4,2911,4384185,291,1997102,2,09182019_wCTD_24,wCTD
5,2507,3936728,310,1793186,2,09182019_wCTD_24,wCTD
7,2958,3642677,258,1528725,2,09182019_wCTD_24,wCTD
8,2546,3505026,266,1630594,2,09182019_wCTD_24,wCTD
9,4012,4594149,309,1812305,2,09182019_wCTD_24,wCTD
10,3044,3975359,293,1514327,2,09182019_wCTD_24,wCTD
11,2337,3284945,201,993877,2,09182019_wCTD_24,wCTD
12,2846,4359507,327,2012366,2,09182019_wCTD_24,wCTD
13,3164,4187009,287,1761367,2,09182019_wCTD_24,wCTD
14,3425,4211791,283,1732002,2,09182019_wCTD_24,wCTD
15,3265,4299940,322,2051944,2,09182019_wCTD_24,wCTD
16,3417,4785007,343,1869186,2,09182019_wCTD_24,wCTD
17,4291,4948040,359,2027332,2,09182019_wCTD_24,wCTD
18,3884,4922620,330,2045925,2,09182019_wCTD_24,wCTD
19,3666,5136894,318,2013066,2,09182019_wCTD_24,wCTD
20,3336,4788456,326,2171527,2,09182019_wCTD_24,wCTD
21,3004,4736173,314,2039590,2,09182019_wCTD_24,wCTD
22,5994,6950251,434,2122744,2,09182019_wCTD_24,wCTD
23,2828,4280692,308,2028583,2,09182019_wCTD_24,wCTD
24,3188,4595775,287,1866808,2,09182019_wCTD_24,wCTD
25,3125,6569295,457,3719007,2,09182019_wCTD_24,wCTD
26,3458,5025380,373,2156373,2,09182019_wCTD_24,wCTD
27,3836,5886086,375,2767313,2,09182019_wCTD_24,wCTD
28,3710,8157560,505,4687757,2,09182019_wCTD_24,wCTD
29,3018,4543575,307,2102359,2,09182019_wCTD_24,wCTD
30,3272,4486743,276,1966142,2,09182019_wCTD_24,wCTD
31,1703,3324727,180,1048181,2,09182019_wCTD_24,wCTD
32,4886,10903949,917,5860168,2,09182019_wCTD_24,wCTD
33,3730,4404588,315,1576870,2,09182019_wCTD_24,wCTD
34,2874,5147073,380,2404640,2,09182019_wCTD_24,wCTD
35,3432,4716993,284,2047918,2,09182019_wCTD_24,wCTD
36,4365,5479481,367,2291926,2,09182019_wCTD_24,wCTD
37,3815,5288339,283,1789132,2,09182019_wCTD_24,wCTD
38,4337,5233454,340,2056883,2,09182019_wCTD_24,wCTD
39,3567,5016020,331,2294303,2,09182019_wCTD_24,wCTD
40,3899,5436809,387,2410504,2,09182019_wCTD_24,wCTD
41,3580,4879304,336,2265567,2,09182019_wCTD_24,wCTD
42,2842,5639519,451,2768949,2,09182019_wCTD_24,wCTD
43,3292,4891913,371,2282582,2,09182019_wCTD_24,wCTD
44,4138,5110806,326,2095382,2,09182019_wCTD_24,wCTD
45,4330,9547648,852,4827568,2,09182019_wCTD_24,wCTD
46,3202,4807422,280,1987556,2,09182019_wCTD_24,wCTD
47,2933,4808394,395,2278733,2,09182019_wCTD_24,wCTD
49,3866,5571906,466,2553145,2,09182019_wCTD_24,wCTD
50,3504,5356112,360,2452625,2,09182019_wCTD_24,wCTD
51,4257,5653403,312,2239279,2,09182019_wCTD_24,wCTD
52,5078,6148958,424,2256501,2,09182019_wCTD_24,wCTD
53,2611,4442879,324,2110193,2,09182019_wCTD_24,wCTD
54,3337,5798696,449,2939449,2,09182019_wCTD_24,wCTD
55,3670,5145580,439,2345942,2,09182019_wCTD_24,wCTD
56,3953,5215215,363,2227962,2,09182019_wCTD_24,wCTD
57,4250,5967240,443,2586315,2,09182019_wCTD_24,wCTD
58,3381,4780486,374,2180728,2,09182019_wCTD_24,wCTD
59,3080,5290371,362,2496030,2,09182019_wCTD_24,wCTD
60,3168,5069588,315,2142515,2,09182019_wCTD_24,wCTD
61,3183,4559833,374,2232985,2,09182019_wCTD_24,wCTD
62,3939,5666395,356,2540711,2,09182019_wCTD_24,wCTD
63,4512,5237153,337,2149975,2,09182019_wCTD_24,wCTD
64,2949,5052610,380,2526158,2,09182019_wCTD_24,wCTD
65,3927,5578888,486,2610389,2,09182019_wCTD_24,wCTD
66,3613,5495072,435,2732091,2,09182019_wCTD_24,wCTD
67,3683,5866180,421,2686517,2,09182019_wCTD_24,wCTD
68,3014,5177354,343,2563559,2,09182019_wCTD_24,wCTD
69,3631,9634841,640,6002244,2,09182019_wCTD_24,wCTD
70,3601,7293494,444,3655750,2,09182019_wCTD_24,wCTD
71,3616,5512235,339,2291005,2,09182019_wCTD_24,wCTD
72,3471,5873652,356,2654265,2,09182019_wCTD_24,wCTD
73,3511,6514215,439,3117975,2,09182019_wCTD_24,wCTD
74,3684,5229655,403,2569671,2,09182019_wCTD_24,wCTD
75,3796,6128972,454,2806804,2,09182019_wCTD_24,wCTD
76,2998,5568916,407,2745997,2,09182019_wCTD_24,wCTD
77,3827,6354219,453,2966041,2,09182019_wCTD_24,wCTD
78,2874,7906755,644,5204381,2,09182019_wCTD_24,wCTD
79,3770,5440296,442,2528542,2,09182019_wCTD_24,wCTD
80,3446,5392879,445,2667469,2,09182019_wCTD_24,wCTD
81,3974,6160304,438,2821688,2,09182019_wCTD_24,wCTD
82,2789,9206937,650,6228299,2,09182019_wCTD_24,wCTD
83,4752,7197583,505,3280354,2,09182019_wCTD_24,wCTD
84,2858,5172628,421,2746583,2,09182019_wCTD_24,wCTD
85,3126,5730985,431,2868879,2,09182019_wCTD_24,wCTD
86,3328,5228736,407,2586684,2,09182019_wCTD_24,wCTD
87,4044,6244480,459,3090308,2,09182019_wCTD_24,wCTD
88,4107,7473522,423,3726250,2,09182019_wCTD_24,wCTD
90,2672,5399755,337,2639574,2,09182019_wCTD_24,wCTD
91,3167,5932753,418,2809455,2,09182019_wCTD_24,wCTD
92,3761,8936721,595,5036765,2,09182019_wCTD_24,wCTD
93,4640,5529798,349,2327911,2,09182019_wCTD_24,wCTD
94,2320,5897086,482,3219977,2,09182019_wCTD_24,wCTD
95,4110,7492926,492,3769127,2,09182019_wCTD_24,wCTD
96,3943,7108419,398,2887448,2,09182019_wCTD_24,wCTD
97,3311,5177521,370,2625326,2,09182019_wCTD_24,wCTD
98,4333,5128593,382,2304268,2,09182019_wCTD_24,wCTD
99,2552,5708069,374,3009522,2,09182019_wCTD_24,wCTD
100,3194,5175309,410,2659627,2,09182019_wCTD_24,wCTD
101,3682,6186835,391,2848807,2,09182019_wCTD_24,wCTD
102,3181,5651704,415,2716543,2,09182019_wCTD_24,wCTD
103,4114,5781560,339,2502720,2,09182019_wCTD_24,wCTD
105,4244,8938634,681,5383807,2,09182019_wCTD_24,wCTD
106,3247,5908867,400,2935342,2,09182019_wCTD_24,wCTD
107,3427,6428197,382,2645505,2,09182019_wCTD_24,wCTD
108,4325,5545870,389,2415031,2,09182019_wCTD_24,wCTD
111,3299,5486835,442,2914730,2,09182019_wCTD_24,wCTD
112,3915,6652883,497,3185886,2,09182019_wCTD_24,wCTD
113,3032,8768162,643,5902325,2,09182019_wCTD_24,wCTD
114,2595,5392031,402,2754041,2,09182019_wCTD_24,wCTD
115,2836,5860324,467,3048501,2,09182019_wCTD_24,wCTD
116,3087,6193868,449,2937185,2,09182019_wCTD_24,wCTD
117,4457,5803125,403,2317410,2,09182019_wCTD_24,wCTD
118,3438,5765131,436,2881084,2,09182019_wCTD_24,wCTD
119,2999,6097258,400,3108244,2,09182019_wCTD_24,wCTD
120,3718,5532146,461,2783466,2,09182019_wCTD_24,wCTD
121,4521,5817620,449,2576446,2,09182019_wCTD_24,wCTD
122,3597,6268809,456,3302553,2,09182019_wCTD_24,wCTD
123,3694,6110731,381,2712936,2,09182019_wCTD_24,wCTD
124,3001,5421028,433,2878631,2,09182019_wCTD_24,wCTD
125,3856,5296302,352,2339047,2,09182019_wCTD_24,wCTD
126,3280,5451855,392,2636682,2,09182019_wCTD_24,wCTD
127,3577,5673387,427,2843451,2,09182019_wCTD_24,wCTD
128,5242,8168548,578,4299522,2,09182019_wCTD_24,wCTD
1,3927,969247,252,88671,3,09182019_wCTD_24,wCTD
2,4959,1204287,519,176977,3,09182019_wCTD_24,wCTD
3,2874,842397,294,105441,3,09182019_wCTD_24,wCTD
4,2911,814556,291,107515,3,09182019_wCTD_24,wCTD
5,2507,728815,310,111543,3,09182019_wCTD_24,wCTD
7,2958,777001,258,98642,3,09182019_wCTD_24,wCTD
8,2546,711002,266,102698,3,09182019_wCTD_24,wCTD
9,4012,1082031,309,124633,3,09182019_wCTD_24,wCTD
10,3044,958346,293,121188,3,09182019_wCTD_24,wCTD
11,2337,829552,201,92929,3,09182019_wCTD_24,wCTD
12,2846,899592,327,147265,3,09182019_wCTD_24,wCTD
13,3164,1028667,287,133318,3,09182019_wCTD_24,wCTD
14,3425,993282,283,128927,3,09182019_wCTD_24,wCTD
15,3265,887265,322,136294,3,09182019_wCTD_24,wCTD
16,3417,974460,343,126368,3,09182019_wCTD_24,wCTD
17,4291,1063009,359,123432,3,09182019_wCTD_24,wCTD
18,3884,1050146,330,126374,3,09182019_wCTD_24,wCTD
19,3666,1087127,318,131901,3,09182019_wCTD_24,wCTD
20,3336,1087610,326,163810,3,09182019_wCTD_24,wCTD
21,3004,1087032,314,157057,3,09182019_wCTD_24,wCTD
22,5994,2170797,434,201430,3,09182019_wCTD_24,wCTD
23,2828,717511,308,98004,3,09182019_wCTD_24,wCTD
24,3188,849260,287,106677,3,09182019_wCTD_24,wCTD
25,3125,905444,457,188393,3,09182019_wCTD_24,wCTD
26,3458,1268945,373,199535,3,09182019_wCTD_24,wCTD
27,3836,1076874,375,147480,3,09182019_wCTD_24,wCTD
28,3710,1176895,505,214839,3,09182019_wCTD_24,wCTD
29,3018,889767,307,132949,3,09182019_wCTD_24,wCTD
30,3272,830241,276,96301,3,09182019_wCTD_24,wCTD
31,1703,755551,180,94202,3,09182019_wCTD_24,wCTD
32,4886,2166038,917,535451,3,09182019_wCTD_24,wCTD
33,3730,1094019,315,138579,3,09182019_wCTD_24,wCTD
34,2874,1163342,380,223574,3,09182019_wCTD_24,wCTD
35,3432,1102926,284,147700,3,09182019_wCTD_24,wCTD
36,4365,1337000,367,175420,3,09182019_wCTD_24,wCTD
37,3815,1213422,283,131762,3,09182019_wCTD_24,wCTD
38,4337,1256451,340,144404,3,09182019_wCTD_24,wCTD
39,3567,1080018,331,165234,3,09182019_wCTD_24,wCTD
40,3899,1142195,387,172705,3,09182019_wCTD_24,wCTD
41,3580,962918,336,126416,3,09182019_wCTD_24,wCTD
42,2842,1120182,451,246192,3,09182019_wCTD_24,wCTD
43,3292,975022,371,150260,3,09182019_wCTD_24,wCTD
44,4138,1256725,326,141782,3,09182019_wCTD_24,wCTD
45,4330,1915827,852,478400,3,09182019_wCTD_24,wCTD
46,3202,1070460,280,145493,3,09182019_wCTD_24,wCTD
47,2933,962594,395,176637,3,09182019_wCTD_24,wCTD
49,3866,1093255,466,172677,3,09182019_wCTD_24,wCTD
50,3504,1020962,360,140277,3,09182019_wCTD_24,wCTD
51,4257,1204497,312,133562,3,09182019_wCTD_24,wCTD
52,5078,1446518,424,178613,3,09182019_wCTD_24,wCTD
53,2611,770922,324,120046,3,09182019_wCTD_24,wCTD
54,3337,1052488,449,210687,3,09182019_wCTD_24,wCTD
55,3670,1085587,439,205071,3,09182019_wCTD_24,wCTD
56,3953,1234706,363,163761,3,09182019_wCTD_24,wCTD
57,4250,1358183,443,200256,3,09182019_wCTD_24,wCTD
58,3381,963953,374,146939,3,09182019_wCTD_24,wCTD
59,3080,938075,362,149382,3,09182019_wCTD_24,wCTD
60,3168,1067400,315,150172,3,09182019_wCTD_24,wCTD
